trade_id,timestamp,client_id,partner_id,instrument,direction,trade_volume,currency,is_fraudulent,is_opposite_trade,is_bonus_abuse
T_0001870,2022-09-10 07:42:00,C_001956,P_0001,USDJPY,SELL,10637.99,Saudi Riyal,False,False,False
T_0001871,2022-09-10 07:42:00,C_001934,P_0001,US100,SELL,9321.21,Saudi Riyal,False,False,False
T_0001872,2022-09-10 07:43:00,C_001935,P_0001,US100,SELL,947.86,Saudi Riyal,False,False,False
T_0001873,2022-09-10 07:46:00,C_001936,P_0001,EURUSD,SELL,896.59,Saudi Riyal,False,False,False
T_0001874,2022-09-10 00:37:01,C_000257,P_0182,XAUUSD,SELL,12751.65,Euro,True,True,False
T_0001875,2022-09-10 07:55:00,C_001945,P_0001,US100,SELL,11941.0,Saudi Riyal,False,False,False
T_0001876,2022-09-10 07:57:00,C_001347,P_0083,USDJPY,SELL,16280.79,US Dollar,True,False,False
T_0001877,2022-09-10 07:58:00,C_001940,P_0001,USDJPY,BUY,4547.76,Saudi Riyal,False,False,False
T_0001878,2022-09-10 07:59:00,C_001928,P_0001,BTCUSD,SELL,18473.51,Saudi Riyal,False,False,False
T_0001879,2022-09-10 07:59:00,C_001957,P_0001,BTCUSD,BUY,16594.74,Saudi Riyal,False,False,False
T_0001880,2022-09-10 08:01:00,C_000328,P_0151,EURUSD,SELL,1279.03,Euro,False,False,False
T_0001881,2022-09-10 08:02:00,C_001434,P_0125,USDJPY,SELL,1918.5,US Dollar,False,False,False
T_0001882,2022-09-10 08:04:00,C_000334,P_0151,AUDCAD,BUY,1267.12,Euro,False,False,False
T_0001883,2022-09-10 08:04:00,C_001431,P_0125,GBPJPY,BUY,4809.57,US Dollar,False,False,False
T_0001884,2022-09-10 08:04:00,C_001129,P_0006,EURUSD,SELL,3782.86,UK Pound,False,False,False
T_0001885,2022-09-10 08:04:00,C_001124,P_0006,GBPJPY,BUY,3028.84,UK Pound,False,False,False
T_0001886,2022-09-10 08:05:00,C_000342,P_0151,US100,SELL,4191.18,Euro,False,False,False
T_0001887,2022-09-10 08:05:00,C_001115,P_0006,USDJPY,BUY,2873.97,UK Pound,False,False,False
T_0001888,2022-09-10 08:09:00,C_000338,P_0151,XAUUSD,SELL,3555.24,Euro,False,False,False
T_0001889,2022-09-10 08:09:00,C_000341,P_0151,AUDCAD,SELL,1883.97,Euro,False,False,False
T_0001890,2022-09-10 08:10:00,C_001117,P_0088,US100,SELL,4929.64,US Dollar,True,False,False
T_0001891,2022-09-10 08:12:00,C_001128,P_0006,GBPJPY,BUY,1934.24,UK Pound,False,False,False
T_0001892,2022-09-10 08:12:00,C_001427,P_0125,GBPJPY,SELL,2852.77,US Dollar,False,False,False
T_0001893,2022-09-10 08:13:00,C_000333,P_0151,USDJPY,BUY,172.78,Euro,False,False,False
T_0001894,2022-09-10 08:14:00,C_001126,P_0006,BTCUSD,BUY,2968.83,UK Pound,False,False,False
T_0001895,2022-09-10 08:18:00,C_001428,P_0125,AUDCAD,BUY,811.84,US Dollar,False,False,False
T_0001896,2022-09-10 08:19:00,C_000336,P_0151,BTCUSD,SELL,713.16,Euro,False,False,False
T_0001897,2022-09-10 08:19:00,C_001435,P_0125,AUDCAD,SELL,4115.29,US Dollar,False,False,False
T_0001898,2022-09-10 08:19:00,C_001432,P_0125,USDJPY,BUY,3523.87,US Dollar,False,False,False
T_0001899,2022-09-10 08:24:00,C_001113,P_0006,AUDCAD,BUY,3813.28,UK Pound,False,False,False
T_0001900,2022-09-10 08:25:00,C_001433,P_0125,XAUUSD,SELL,2728.35,US Dollar,False,False,False
T_0001901,2022-09-10 08:25:00,C_000331,P_0151,US100,BUY,1623.56,Euro,False,False,False
T_0001902,2022-09-10 08:26:00,C_000337,P_0151,AUDCAD,BUY,2620.77,Euro,False,False,False
T_0001903,2022-09-10 08:27:00,C_001429,P_0125,EURUSD,SELL,4094.66,US Dollar,False,False,False
T_0001904,2022-09-10 08:28:00,C_001127,P_0006,BTCUSD,BUY,2004.63,UK Pound,False,False,False
T_0001905,2022-09-10 08:29:00,C_001430,P_0125,BTCUSD,SELL,4498.36,US Dollar,False,False,False
T_0001906,2022-09-10 08:31:00,C_000169,P_0163,GBPJPY,SELL,1140.23,US Dollar,False,False,False
T_0001907,2022-09-10 08:34:00,C_000171,P_0163,XAUUSD,BUY,1250.45,US Dollar,False,False,False
T_0001908,2022-09-10 08:36:00,C_000168,P_0163,GBPJPY,BUY,2227.63,US Dollar,False,False,False
T_0001909,2022-09-10 08:37:00,C_001808,P_0138,US100,SELL,17946.86,US Dollar,True,False,False
T_0001910,2022-09-10 08:42:00,C_001010,P_0161,US100,BUY,4028.18,US Dollar,True,True,False
T_0001911,2022-09-10 08:42:00,C_000167,P_0163,GBPJPY,SELL,2783.66,US Dollar,False,False,False
T_0001912,2022-09-10 08:43:00,C_000166,P_0163,BTCUSD,BUY,3226.58,US Dollar,True,False,False
T_0001913,2022-09-10 08:46:00,C_000172,P_0163,EURUSD,SELL,479.46,US Dollar,False,False,False
T_0001914,2022-09-10 08:50:00,C_000175,P_0163,AUDCAD,SELL,890.83,US Dollar,False,False,False
T_0001915,2022-09-10 08:51:00,C_001544,P_0062,XAUUSD,BUY,11729.11,US Dollar,True,True,False
T_0001916,2022-09-10 08:59:00,C_000174,P_0163,AUDCAD,SELL,1637.39,US Dollar,False,False,False
T_0001917,2022-09-10 09:01:00,C_002016,P_0059,EURUSD,SELL,2246.15,Euro,False,False,False
T_0001918,2022-09-10 09:01:00,C_002014,P_0059,BTCUSD,BUY,2877.37,Euro,False,False,False
T_0001919,2022-09-10 09:01:00,C_002018,P_0059,USDJPY,BUY,331.71,Euro,False,False,False
T_0001920,2022-09-10 09:02:00,C_002019,P_0059,US100,SELL,2795.87,Euro,False,False,False
T_0001921,2022-09-10 09:05:00,C_002013,P_0059,US100,BUY,770.33,Euro,False,False,False
T_0001922,2022-09-10 09:11:00,C_002011,P_0059,XAUUSD,BUY,1576.4,Euro,False,False,False
T_0001923,2022-09-10 08:42:04,C_000066,P_0161,US100,SELL,3988.49,US Dollar,True,True,False
T_0001924,2022-09-10 09:20:00,C_002015,P_0059,USDJPY,SELL,3485.06,Euro,False,False,False
T_0001925,2022-09-10 09:22:00,C_002012,P_0059,EURUSD,BUY,2171.91,Euro,False,False,False
T_0001926,2022-09-10 09:25:00,C_002017,P_0059,GBPJPY,SELL,1153.17,Euro,False,False,False
T_0001927,2022-09-10 09:30:00,C_001865,P_0047,AUDCAD,SELL,28604.42,Yuan,False,False,False
T_0001928,2022-09-10 09:43:00,C_001866,P_0047,EURUSD,SELL,9930.68,Yuan,False,False,False
T_0001929,2022-09-10 09:45:00,C_000267,P_0083,AUDCAD,BUY,16530.28,US Dollar,True,True,False
T_0001930,2022-09-10 09:46:00,C_001863,P_0047,USDJPY,BUY,7474.92,Yuan,False,False,False
T_0001931,2022-09-10 09:49:00,C_001868,P_0047,AUDCAD,BUY,5293.73,Yuan,False,False,False
T_0001932,2022-09-10 09:50:00,C_001862,P_0047,USDJPY,BUY,18486.44,Yuan,False,False,False
T_0001933,2022-09-10 09:52:00,C_000560,P_0106,AUDCAD,BUY,1209.8,Euro,True,True,False
T_0001934,2022-09-10 09:53:00,C_000673,P_0138,GBPJPY,SELL,257.83,US Dollar,True,False,False
T_0001935,2022-09-10 09:54:00,C_001864,P_0047,US100,BUY,8573.59,Yuan,False,False,False
T_0001936,2022-09-10 09:57:00,C_001861,P_0047,USDJPY,SELL,8403.41,Yuan,False,False,False
T_0001937,2022-09-10 09:58:00,C_001860,P_0047,US100,SELL,15728.49,Yuan,False,False,False
T_0001938,2022-09-10 09:45:01,C_001251,P_0083,AUDCAD,SELL,16753.04,US Dollar,True,True,False
T_0001939,2022-09-09 19:45:02,C_001969,P_0178,US100,SELL,37825.76,Saudi Riyal,True,True,False
T_0001940,2022-09-10 10:36:00,C_000538,P_0187,EURUSD,BUY,1186.1,Euro,False,False,False
T_0001941,2022-09-10 10:40:00,C_000021,P_0100,USDJPY,BUY,28119.68,Saudi Riyal,True,True,False
T_0001942,2022-09-10 10:43:00,C_000536,P_0187,US100,BUY,3883.52,Euro,False,False,False
T_0001943,2022-09-10 10:46:00,C_000535,P_0187,GBPJPY,SELL,3631.92,Euro,False,False,False
T_0001944,2022-09-10 10:46:00,C_000534,P_0187,AUDCAD,SELL,1600.69,Euro,False,False,False
T_0001945,2022-09-10 09:52:04,C_001708,P_0106,AUDCAD,SELL,1201.77,Euro,True,True,False
T_0001946,2022-09-10 10:49:00,C_000532,P_0187,EURUSD,BUY,3199.32,Euro,False,False,False
T_0001947,2022-09-10 10:55:00,C_000533,P_0187,BTCUSD,SELL,2840.52,Euro,False,False,False
T_0001948,2022-09-10 10:56:00,C_000537,P_0187,USDJPY,BUY,3227.17,Euro,False,False,False
T_0001949,2022-09-10 11:00:00,C_001919,P_0084,BTCUSD,BUY,45385.21,Saudi Riyal,True,True,False
T_0001950,2022-09-10 11:02:00,C_000884,P_0114,AUDCAD,BUY,3135.27,US Dollar,True,True,False
T_0001951,2022-09-10 11:02:00,C_000606,P_0010,USDJPY,BUY,3298.25,US Dollar,True,True,False
T_0001952,2022-09-10 11:07:00,C_000115,P_0126,US100,BUY,10655.79,Euro,True,True,False
T_0001953,2022-09-10 11:31:00,C_001900,P_0181,US100,BUY,1896.07,Euro,False,False,False
T_0001954,2022-09-10 11:31:00,C_001903,P_0181,BTCUSD,SELL,3002.28,Euro,False,False,False
T_0001955,2022-09-10 11:31:00,C_001896,P_0181,EURUSD,SELL,1195.35,Euro,False,False,False
T_0001956,2022-09-10 11:32:00,C_000145,P_0055,XAUUSD,BUY,21888.18,Yuan,False,False,False
T_0001957,2022-09-10 11:36:00,C_000149,P_0055,USDJPY,SELL,19487.5,Yuan,False,False,False
T_0001958,2022-09-08 18:56:04,C_001709,P_0120,US100,SELL,1393.4,Euro,True,True,False
T_0001959,2022-09-10 11:39:00,C_001377,P_0113,US100,BUY,2151.37,Euro,False,False,False
T_0001960,2022-09-10 11:39:00,C_000151,P_0055,XAUUSD,SELL,15191.02,Yuan,False,False,False
T_0001961,2022-09-10 11:40:00,C_001904,P_0181,US100,SELL,3703.39,Euro,False,False,False
T_0001962,2022-09-10 11:42:00,C_000150,P_0055,USDJPY,SELL,30966.26,Yuan,False,False,False
T_0001963,2022-09-10 11:43:00,C_001374,P_0113,USDJPY,BUY,740.25,Euro,False,False,False
T_0001964,2022-09-10 11:45:00,C_001371,P_0113,AUDCAD,BUY,3642.02,Euro,False,False,False
T_0001965,2022-09-10 11:46:00,C_001578,P_0104,USDJPY,BUY,10238.86,US Dollar,True,True,False
T_0001966,2022-09-10 07:23:01,C_000446,P_0090,USDJPY,SELL,1576773.97,Yen,True,True,False
T_0001967,2022-09-10 11:48:00,C_001898,P_0181,US100,BUY,1634.39,Euro,False,False,False
T_0001968,2022-09-10 11:49:00,C_001899,P_0181,GBPJPY,SELL,1928.25,Euro,False,False,False
T_0001969,2022-09-10 11:49:00,C_001895,P_0181,USDJPY,SELL,1478.44,Euro,False,False,False
T_0001970,2022-09-10 11:50:00,C_001370,P_0113,BTCUSD,BUY,3983.68,Euro,False,False,False
T_0001971,2022-09-10 11:52:00,C_001376,P_0113,US100,SELL,3923.67,Euro,False,False,False
T_0001972,2022-09-10 11:55:00,C_000152,P_0055,US100,BUY,9759.81,Yuan,False,False,False
T_0001973,2022-09-10 11:55:00,C_000775,P_0002,USDJPY,BUY,4682.47,Australian Dollar,True,True,False
T_0001974,2022-09-10 11:58:00,C_000144,P_0055,BTCUSD,BUY,19216.44,Yuan,False,False,False
T_0001975,2022-09-10 11:59:00,C_001897,P_0181,BTCUSD,BUY,4167.62,Euro,False,False,False
T_0001976,2022-09-10 11:59:00,C_001373,P_0113,GBPJPY,SELL,2991.61,Euro,False,False,False
T_0001977,2022-09-10 12:14:00,C_000221,P_0161,EURUSD,BUY,6741.71,US Dollar,True,True,False
T_0001978,2022-09-10 12:19:00,C_002042,P_0083,BTCUSD,SELL,12843.25,US Dollar,True,False,False
T_0001979,2022-09-10 08:51:01,C_001932,P_0062,XAUUSD,SELL,11813.89,US Dollar,True,True,False
T_0001980,2022-09-09 21:54:04,C_000309,P_0141,AUDCAD,SELL,12039.74,US Dollar,True,True,False
T_0001981,2022-09-10 12:28:00,C_000205,P_0106,USDJPY,BUY,9233.71,Euro,True,True,False
T_0001982,2022-09-10 11:46:01,C_001190,P_0104,USDJPY,SELL,10048.85,US Dollar,True,True,False
T_0001983,2022-09-10 12:39:00,C_000733,P_0120,USDJPY,BUY,6609.33,Euro,True,True,False
T_0001984,2022-09-09 23:16:04,C_000114,P_0152,XAUUSD,SELL,409470.43,Mexican Peso,True,True,False
T_0001985,2022-09-09 23:11:02,C_001323,P_0034,BTCUSD,SELL,51606.74,Yen,True,True,False
T_0001986,2022-09-10 13:17:00,C_000264,P_0033,USDJPY,BUY,1270.66,Euro,True,True,False
T_0001987,2022-09-10 13:27:00,C_000738,P_0088,GBPJPY,BUY,4492.45,US Dollar,True,False,False
T_0001988,2022-09-10 11:55:03,C_000187,P_0002,USDJPY,SELL,4612.82,Australian Dollar,True,True,False
T_0001989,2022-09-10 12:39:04,C_000919,P_0120,USDJPY,SELL,6604.72,Euro,True,True,False
T_0001990,2022-09-10 11:00:04,C_001987,P_0084,BTCUSD,SELL,44641.69,Saudi Riyal,True,True,False
T_0001991,2022-09-10 15:43:00,C_001170,P_0090,USDJPY,BUY,1781903.4,Yen,True,False,False
T_0001992,2022-09-10 15:51:00,C_001913,P_0171,US100,BUY,47138.78,Saudi Riyal,True,False,False
T_0001993,2022-09-10 12:28:03,C_000165,P_0106,USDJPY,SELL,9323.35,Euro,True,True,False
T_0001994,2022-09-10 16:08:00,C_000781,P_0088,XAUUSD,SELL,4296.84,US Dollar,True,False,False
T_0001995,2022-09-10 16:09:00,C_000552,P_0143,USDJPY,SELL,549.22,US Dollar,False,False,False
T_0001996,2022-09-10 16:15:00,C_001649,P_0062,BTCUSD,BUY,2093.55,US Dollar,True,True,False
T_0001997,2022-09-10 16:16:00,C_000905,P_0120,US100,BUY,6281.83,Euro,True,True,False
T_0001998,2022-09-10 16:18:00,C_000546,P_0143,US100,BUY,208.75,US Dollar,False,False,False
T_0001999,2022-09-10 16:19:00,C_000545,P_0143,XAUUSD,SELL,2830.96,US Dollar,False,False,False
T_0002000,2022-09-10 16:19:00,C_000551,P_0143,GBPJPY,SELL,4362.53,US Dollar,False,False,False
T_0002001,2022-09-10 16:21:00,C_000547,P_0143,XAUUSD,BUY,4349.69,US Dollar,False,False,False
T_0002002,2022-09-10 16:22:00,C_000544,P_0143,US100,BUY,4024.7,US Dollar,False,False,False
T_0002003,2022-09-10 16:23:00,C_000550,P_0143,AUDCAD,BUY,4825.07,US Dollar,False,False,False
T_0002004,2022-09-10 16:23:00,C_000553,P_0143,USDJPY,SELL,1818.82,US Dollar,False,False,False
T_0002005,2022-09-10 16:36:00,C_000046,P_0075,US100,BUY,15526.31,Euro,True,True,False
T_0002006,2022-09-10 16:38:00,C_000111,P_0088,USDJPY,SELL,6583.35,US Dollar,True,False,False
T_0002007,2022-09-10 16:47:00,C_000279,P_0104,US100,BUY,9402.67,US Dollar,True,True,False
T_0002008,2022-09-10 16:47:00,C_001529,P_0106,BTCUSD,SELL,12571.8,Euro,True,False,False
T_0002009,2022-09-10 16:59:00,C_000800,P_0034,GBPJPY,BUY,788219.06,Yen,True,True,False
T_0002010,2022-09-10 17:06:00,C_000105,P_0009,BTCUSD,BUY,13313.45,US Dollar,True,True,False
T_0002011,2022-09-10 12:14:04,C_000500,P_0161,EURUSD,SELL,6756.15,US Dollar,True,True,False
T_0002012,2022-09-10 11:07:02,C_000039,P_0126,US100,SELL,10453.25,Euro,True,True,False
T_0002013,2022-09-10 16:36:03,C_000042,P_0075,US100,SELL,15571.29,Euro,True,True,False
T_0002014,2022-09-10 18:05:00,C_001763,P_0074,USDJPY,BUY,6776.27,US Dollar,True,True,False
T_0002015,2022-09-10 18:48:00,C_000522,P_0041,USDJPY,BUY,6620.88,US Dollar,True,True,False
T_0002016,2022-09-10 16:16:04,C_000565,P_0120,US100,SELL,6370.28,Euro,True,True,False
T_0002017,2022-09-10 18:56:00,C_001967,P_0084,EURUSD,BUY,14193.55,Saudi Riyal,True,False,False
T_0002018,2022-09-10 13:17:02,C_000264,P_0033,USDJPY,SELL,1275.28,Euro,True,True,False
T_0002019,2022-09-08 18:48:04,C_002157,P_0005,EURUSD,SELL,3228.02,Saudi Riyal,True,True,False
T_0002020,2022-09-10 17:06:04,C_000518,P_0009,BTCUSD,SELL,13116.37,US Dollar,True,True,False
T_0002021,2022-09-10 21:00:00,C_001517,P_0081,GBPJPY,BUY,46922.65,Mexican Peso,False,False,False
T_0002022,2022-09-05 09:55:04,C_001855,P_0149,AUDCAD,SELL,34645.11,Swiss Franc,True,True,False
T_0002023,2022-09-10 21:03:00,C_001518,P_0081,US100,BUY,24668.84,Mexican Peso,False,False,False
T_0002024,2022-09-10 21:05:00,C_001516,P_0081,AUDCAD,BUY,57376.67,Mexican Peso,False,False,False
T_0002025,2022-09-10 21:13:00,C_001514,P_0081,XAUUSD,BUY,90291.47,Mexican Peso,False,False,False
T_0002026,2022-09-10 21:15:00,C_001520,P_0081,USDJPY,BUY,78019.59,Mexican Peso,False,False,False
T_0002027,2022-09-10 21:17:00,C_001515,P_0081,AUDCAD,SELL,47765.37,Mexican Peso,False,False,False
T_0002028,2022-09-10 21:25:00,C_001521,P_0081,AUDCAD,SELL,55842.29,Mexican Peso,False,False,False
T_0002029,2022-09-10 21:25:00,C_001519,P_0081,US100,SELL,25820.47,Mexican Peso,False,False,False
T_0002030,2022-09-10 21:37:00,C_000207,P_0009,GBPJPY,BUY,16389.14,US Dollar,True,True,False
T_0002031,2022-09-09 16:34:03,C_001417,P_0015,US100,SELL,3582.98,US Dollar,True,True,False
T_0002032,2022-09-10 22:32:00,C_001766,P_0179,XAUUSD,SELL,2444.33,Swiss Franc,False,False,False
T_0002033,2022-09-10 22:35:00,C_001771,P_0179,EURUSD,BUY,1543.28,Swiss Franc,False,False,False
T_0002034,2022-09-10 22:38:00,C_001768,P_0179,AUDCAD,SELL,3826.81,Swiss Franc,False,False,False
T_0002035,2022-09-10 22:46:00,C_001769,P_0179,GBPJPY,BUY,2474.25,Swiss Franc,False,False,False
T_0002036,2022-09-10 22:48:00,C_001694,P_0179,USDJPY,SELL,583.81,Swiss Franc,False,False,False
T_0002037,2022-09-10 22:49:00,C_001765,P_0179,US100,BUY,3294.17,Swiss Franc,False,False,False
T_0002038,2022-09-10 22:51:00,C_001767,P_0179,EURUSD,SELL,871.01,Swiss Franc,False,False,False
T_0002039,2022-09-10 22:55:00,C_001764,P_0179,EURUSD,BUY,3669.51,Swiss Franc,False,False,False
T_0002040,2022-09-10 23:33:00,C_000440,P_0176,USDJPY,SELL,2631.42,US Dollar,False,False,False
T_0002041,2022-09-10 16:59:02,C_001250,P_0034,GBPJPY,SELL,775063.05,Yen,True,True,False
T_0002042,2022-09-10 23:38:00,C_000435,P_0176,EURUSD,SELL,3998.1,US Dollar,False,False,False
T_0002043,2022-09-10 23:41:00,C_000439,P_0176,USDJPY,BUY,1415.9,US Dollar,False,False,False
T_0002044,2022-09-10 23:44:00,C_000438,P_0176,EURUSD,BUY,2005.46,US Dollar,False,False,False
T_0002045,2022-09-10 23:44:00,C_000441,P_0176,BTCUSD,SELL,1396.6,US Dollar,False,False,False
T_0002046,2022-09-10 23:49:00,C_000436,P_0176,GBPJPY,BUY,1595.65,US Dollar,False,False,False
T_0002047,2022-09-10 11:02:01,C_001003,P_0114,AUDCAD,SELL,3093.1,US Dollar,True,True,False
T_0002048,2022-09-10 23:55:00,C_000437,P_0176,GBPJPY,BUY,2120.33,US Dollar,False,False,False
T_0002049,2022-09-11 00:50:00,C_000911,P_0138,AUDCAD,BUY,4353.83,US Dollar,True,True,False
T_0002050,2022-09-11 01:01:00,C_000185,P_0141,EURUSD,BUY,15973.12,US Dollar,True,False,False
T_0002051,2022-09-10 16:15:04,C_000889,P_0062,BTCUSD,SELL,2093.93,US Dollar,True,True,False
T_0002052,2022-09-10 21:37:01,C_000135,P_0009,GBPJPY,SELL,16210.11,US Dollar,True,True,False
T_0002053,2022-09-11 04:37:00,C_000053,P_0126,US100,SELL,4852.08,Euro,True,False,False
T_0002054,2022-09-11 05:46:00,C_001041,P_0161,USDJPY,BUY,2493.11,US Dollar,True,False,False
T_0002055,2022-09-11 06:30:00,C_001690,P_0062,EURUSD,BUY,6934.48,US Dollar,True,False,False
T_0002056,2022-09-11 07:45:00,C_000727,P_0062,EURUSD,BUY,18048.55,US Dollar,True,False,False
T_0002057,2022-09-11 08:05:00,C_000554,P_0009,USDJPY,BUY,15291.64,US Dollar,True,True,False
T_0002058,2022-09-11 08:09:00,C_000107,P_0152,AUDCAD,BUY,225894.08,Mexican Peso,True,True,False
T_0002059,2022-09-11 08:12:00,C_000816,P_0062,BTCUSD,SELL,6405.11,US Dollar,True,False,False
T_0002060,2022-09-11 09:22:00,C_001503,P_0034,GBPJPY,BUY,178167.6,Yen,True,True,False
T_0002061,2022-09-11 09:50:00,C_001835,P_0120,AUDCAD,BUY,6074.88,Euro,True,True,False
T_0002062,2022-09-11 09:57:00,C_001797,P_0088,XAUUSD,BUY,1086.41,US Dollar,True,True,False
T_0002063,2022-09-11 09:50:02,C_001836,P_0120,AUDCAD,SELL,6096.05,Euro,True,True,False
T_0002064,2022-09-11 10:28:00,C_000051,P_0075,US100,BUY,4411.66,Euro,True,True,False
T_0002065,2022-09-09 02:50:03,C_000380,P_0045,GBPJPY,SELL,61.1,US Dollar,True,True,False
T_0002066,2022-09-11 11:27:00,C_001261,P_0114,GBPJPY,BUY,6726.34,US Dollar,True,True,False
T_0002067,2022-09-11 08:05:04,C_000829,P_0009,USDJPY,SELL,15495.13,US Dollar,True,True,False
T_0002068,2022-09-10 16:47:02,C_001168,P_0104,US100,SELL,9299.46,US Dollar,True,True,False
T_0002069,2022-09-11 11:56:00,C_001337,P_0002,XAUUSD,BUY,26886.58,Australian Dollar,True,True,False
T_0002070,2022-09-11 00:50:03,C_000674,P_0138,AUDCAD,SELL,4290.15,US Dollar,True,True,False
T_0002071,2022-09-10 18:48:01,C_000661,P_0041,USDJPY,SELL,6570.65,US Dollar,True,True,False
T_0002072,2022-09-11 10:28:03,C_000032,P_0075,US100,SELL,4458.23,Euro,True,True,False
T_0002073,2022-09-11 13:05:00,C_000964,P_0009,GBPJPY,BUY,1845.05,US Dollar,True,True,False
T_0002074,2022-09-11 11:27:02,C_000837,P_0114,GBPJPY,SELL,6857.94,US Dollar,True,True,False
T_0002075,2022-09-11 13:19:00,C_000181,P_0075,GBPJPY,BUY,261675.02,Euro,True,True,False
T_0002076,2022-09-11 09:22:04,C_000505,P_0034,GBPJPY,SELL,178101.37,Yen,True,True,False
T_0002077,2022-09-11 11:56:04,C_001849,P_0002,XAUUSD,SELL,26747.63,Australian Dollar,True,True,False
T_0002078,2022-09-11 13:49:00,C_001658,P_0138,USDJPY,BUY,19020.39,US Dollar,True,True,False
T_0002079,2022-09-11 14:02:00,C_001905,P_0131,AUDCAD,BUY,8019.98,Australian Dollar,True,False,False
T_0002080,2022-09-11 14:23:00,C_000432,P_0045,BTCUSD,BUY,20090.35,US Dollar,True,True,False
T_0002081,2022-09-11 14:35:00,C_001908,P_0114,AUDCAD,BUY,12199.95,US Dollar,True,True,False
T_0002082,2022-09-11 14:23:01,C_000153,P_0045,BTCUSD,SELL,19875.5,US Dollar,True,True,False
T_0002083,2022-09-11 14:52:00,C_000741,P_0041,XAUUSD,BUY,5596.26,US Dollar,True,True,False
T_0002084,2022-09-11 13:05:02,C_000780,P_0009,GBPJPY,SELL,1831.2,US Dollar,True,True,False
T_0002085,2022-09-11 15:00:00,C_001230,P_0149,GBPJPY,BUY,12803.72,Swiss Franc,True,True,False
T_0002086,2022-09-11 15:04:00,C_001688,P_0062,US100,SELL,10129.71,US Dollar,True,False,False
T_0002087,2022-09-11 14:52:02,C_001067,P_0041,XAUUSD,SELL,5596.43,US Dollar,True,True,False
T_0002088,2022-09-11 15:21:00,C_000692,P_0045,GBPJPY,BUY,5021.92,US Dollar,True,True,False
T_0002089,2022-09-11 15:35:00,C_000562,P_0009,EURUSD,BUY,5182.98,US Dollar,True,False,False
T_0002090,2022-09-11 13:19:03,C_000134,P_0075,GBPJPY,SELL,261592.89,Euro,True,True,False
T_0002091,2022-09-10 10:40:02,C_001912,P_0100,USDJPY,SELL,28020.49,Saudi Riyal,True,True,False
T_0002092,2022-09-11 16:14:00,C_000583,P_0034,BTCUSD,SELL,1527269.87,Yen,True,False,False
T_0002093,2022-09-11 16:21:00,C_001409,P_0062,AUDCAD,BUY,13391.9,US Dollar,True,True,False
T_0002094,2022-09-11 17:19:00,C_000063,P_0075,XAUUSD,BUY,1947.17,Euro,True,True,False
T_0002095,2022-09-11 17:32:00,C_002006,P_0084,US100,BUY,17649.72,Saudi Riyal,True,False,False
T_0002096,2022-09-11 17:56:00,C_001674,P_0104,US100,BUY,12588.2,US Dollar,True,True,False
T_0002097,2022-09-11 17:58:00,C_002069,P_0178,GBPJPY,SELL,37134.03,Saudi Riyal,True,False,False
T_0002098,2022-09-11 09:57:04,C_000894,P_0088,XAUUSD,SELL,1095.02,US Dollar,True,True,False
T_0002099,2022-09-11 18:27:00,C_001007,P_0009,BTCUSD,SELL,20182.57,US Dollar,True,False,False
T_0002100,2022-09-11 18:54:00,C_001042,P_0088,EURUSD,SELL,1074.68,US Dollar,True,False,False
T_0002101,2022-09-10 18:05:03,C_000945,P_0074,USDJPY,SELL,6894.43,US Dollar,True,True,False
T_0002102,2022-09-11 13:49:01,C_000225,P_0138,USDJPY,SELL,18793.65,US Dollar,True,True,False
T_0002103,2022-09-10 11:02:04,C_001028,P_0010,USDJPY,SELL,3320.0,US Dollar,True,True,False
T_0002104,2022-09-11 19:30:00,C_002070,P_0084,AUDCAD,BUY,37845.11,Saudi Riyal,True,True,False
T_0002105,2022-09-11 17:19:01,C_000093,P_0075,XAUUSD,SELL,1917.55,Euro,True,True,False
T_0002106,2022-09-11 20:33:00,C_002009,P_0074,GBPJPY,BUY,790.89,US Dollar,True,True,False
T_0002107,2022-09-11 20:40:00,C_000097,P_0041,AUDCAD,BUY,11474.13,US Dollar,True,False,False
T_0002108,2022-09-11 21:15:00,C_000154,P_0075,XAUUSD,BUY,13468.05,Euro,True,True,False
T_0002109,2022-09-11 22:44:00,C_001085,P_0138,US100,BUY,918.26,US Dollar,True,True,False
T_0002110,2022-09-11 15:21:04,C_001684,P_0045,GBPJPY,SELL,5095.79,US Dollar,True,True,False
T_0002111,2022-09-11 21:15:04,C_000125,P_0075,XAUUSD,SELL,13245.94,Euro,True,True,False
T_0002112,2022-09-11 08:09:04,C_000092,P_0152,AUDCAD,SELL,223438.64,Mexican Peso,True,True,False
T_0002113,2022-09-12 02:43:00,C_001565,P_0045,XAUUSD,BUY,7851.61,US Dollar,True,True,False
T_0002114,2022-09-12 03:44:00,C_000127,P_0075,XAUUSD,SELL,2258.9,Euro,True,False,False
T_0002115,2022-09-12 03:52:00,C_000278,P_0009,USDJPY,SELL,5500.55,US Dollar,True,False,False
T_0002116,2022-09-11 17:56:02,C_001676,P_0104,US100,SELL,12621.32,US Dollar,True,True,False
T_0002117,2022-09-12 04:26:00,C_000008,P_0126,GBPJPY,SELL,16273.75,Euro,True,False,False
T_0002118,2022-09-11 22:44:01,C_000520,P_0138,US100,SELL,916.54,US Dollar,True,True,False
T_0002119,2022-09-12 05:19:00,C_001526,P_0063,AUDCAD,BUY,9171.93,US Dollar,True,True,False
