commission_id,timestamp,client_id,partner_id,trade_id,commission_amount,currency,is_fraudulent
CM_0001711,2022-09-09 19:49:00,C_001314,P_0028,T_0001711,96.94500000000001,Australian Dollar,False
CM_0001712,2022-09-09 19:49:00,C_000789,P_0065,T_0001712,8490.5845,Rupee,False
CM_0001713,2022-09-09 19:51:00,C_001321,P_0028,T_0001713,210.33000000000004,Australian Dollar,False
CM_0001714,2022-09-09 19:52:00,C_000982,P_0155,T_0001714,8.5725,US Dollar,False
CM_0001715,2022-09-09 19:55:00,C_001318,P_0028,T_0001715,162.50850000000003,Australian Dollar,False
CM_0001716,2022-09-09 19:57:00,C_001316,P_0028,T_0001716,314.9075,Australian Dollar,False
CM_0001717,2022-09-09 19:59:00,C_000029,P_0082,T_0001717,576.0845,Euro,True
CM_0001718,2022-09-09 20:06:00,C_002001,P_0100,T_0001718,27.908,Saudi Riyal,True
CM_0001719,2022-09-09 20:12:00,C_001146,P_0155,T_0001719,3.3315,US Dollar,False
CM_0001720,2022-09-09 20:14:00,C_001707,P_0002,T_0001720,392.5495,Australian Dollar,True
CM_0001721,2022-09-09 20:27:00,C_000846,P_0161,T_0001721,785.0300000000001,US Dollar,True
CM_0001722,2022-09-09 20:28:00,C_000266,P_0010,T_0001722,19.161,US Dollar,True
CM_0001723,2022-09-09 20:45:00,C_001506,P_0083,T_0001723,539.8560000000001,US Dollar,True
CM_0001724,2022-09-09 20:45:00,C_001937,P_0178,T_0001724,1861.3835,Saudi Riyal,False
CM_0001725,2022-09-09 20:53:00,C_000408,P_0141,T_0001725,203.294,US Dollar,True
CM_0001726,2022-09-09 21:05:00,C_001442,P_0155,T_0001726,3.5220000000000002,US Dollar,False
CM_0001727,2022-09-09 21:13:00,C_001147,P_0027,T_0001727,10.508000000000001,Canadian Dollar,False
CM_0001728,2022-09-09 21:15:00,C_001717,P_0166,T_0001728,33.151,Swiss Franc,False
CM_0001729,2022-09-09 21:20:00,C_000027,P_0126,T_0001729,0.511,Euro,False
CM_0001730,2022-09-09 21:29:00,C_000164,P_0056,T_0001730,40.916500000000006,Euro,False
CM_0001731,2022-09-09 21:31:00,C_000255,P_0056,T_0001731,19.3865,Euro,False
CM_0001732,2022-09-09 21:33:00,C_000924,P_0138,T_0001732,626.5165000000001,US Dollar,True
CM_0001733,2022-09-09 21:41:00,C_000289,P_0155,T_0001733,90.33500000000001,US Dollar,False
CM_0001734,2022-09-09 21:51:00,C_001892,P_0140,T_0001734,96.743,Shekel,False
CM_0001735,2022-09-09 21:57:00,C_001411,P_0099,T_0001735,24.761000000000003,Yuan,False
CM_0001736,2022-09-09 21:57:00,C_001636,P_0155,T_0001736,15.8535,US Dollar,False
CM_0001737,2022-09-09 22:05:00,C_000812,P_0056,T_0001737,9.752500000000001,Euro,False
CM_0001738,2022-09-09 22:05:00,C_000132,P_0036,T_0001738,7.358499999999999,Euro,False
CM_0001739,2022-09-09 22:08:00,C_001328,P_0106,T_0001739,256.55,Euro,True
CM_0001740,2022-09-09 22:09:00,C_000556,P_0099,T_0001740,169.627,Yuan,False
CM_0001741,2022-09-09 22:16:00,C_000548,P_0143,T_0001741,11.9255,US Dollar,False
CM_0001742,2022-09-09 22:23:00,C_001829,P_0140,T_0001742,35.415,Shekel,False
CM_0001743,2022-09-09 22:54:00,C_001609,P_0155,T_0001743,45.397000000000006,US Dollar,False
CM_0001744,2022-09-09 22:54:00,C_000109,P_0141,T_0001744,599.8100000000001,US Dollar,True
CM_0001745,2022-09-09 22:55:00,C_001330,P_0155,T_0001745,4.4305,US Dollar,False
CM_0001746,2022-09-09 23:13:00,C_000223,P_0002,T_0001746,1205924.8625,Australian Dollar,True
CM_0001747,2022-09-09 23:18:00,C_001227,P_0155,T_0001747,14.9605,US Dollar,False
CM_0001748,2022-09-09 23:36:00,C_002043,P_0155,T_0001748,8.2905,US Dollar,False
CM_0001749,2022-09-09 23:50:00,C_000925,P_0056,T_0001749,14.292,Euro,False
CM_0001750,2022-09-10 00:11:00,C_000566,P_0034,T_0001750,2533.86,Yen,True
CM_0001751,2022-09-10 00:11:00,C_001171,P_0027,T_0001751,3.1820000000000004,Canadian Dollar,False
CM_0001752,2022-09-10 00:13:00,C_000478,P_0115,T_0001752,3.8145000000000007,US Dollar,False
CM_0001753,2022-09-10 00:16:00,C_000478,P_0115,T_0001753,4.6635,US Dollar,False
CM_0001754,2022-09-10 00:16:00,C_000071,P_0152,T_0001754,20686.608,Mexican Peso,True
CM_0001755,2022-09-10 00:20:00,C_000344,P_0056,T_0001755,1.1320000000000001,Euro,False
CM_0001756,2022-09-10 00:37:00,C_001801,P_0140,T_0001756,32.5085,Shekel,False
CM_0001757,2022-09-10 00:39:00,C_000807,P_0155,T_0001757,15.4665,US Dollar,False
CM_0001758,2022-09-10 00:52:00,C_000191,P_0155,T_0001758,4.8535,US Dollar,False
CM_0001759,2022-09-10 01:01:00,C_001977,P_0195,T_0001759,172.976,UK Pound,False
CM_0001760,2022-09-10 01:05:00,C_001976,P_0195,T_0001760,95.79700000000001,UK Pound,False
CM_0001761,2022-09-10 01:05:00,C_001978,P_0195,T_0001761,98.0745,UK Pound,False
CM_0001762,2022-09-10 01:06:00,C_001981,P_0195,T_0001762,143.135,UK Pound,False
CM_0001763,2022-09-10 01:08:00,C_001973,P_0195,T_0001763,11.0265,UK Pound,False
CM_0001764,2022-09-10 01:15:00,C_001974,P_0195,T_0001764,166.35450000000003,UK Pound,False
CM_0001765,2022-09-10 01:16:00,C_001980,P_0195,T_0001765,182.96900000000002,UK Pound,False
CM_0001766,2022-09-10 01:20:00,C_000989,P_0046,T_0001766,657.8140000000001,Ruble,False
CM_0001767,2022-09-10 01:22:00,C_001982,P_0195,T_0001767,32.198,UK Pound,False
CM_0001768,2022-09-10 01:23:00,C_001909,P_0190,T_0001768,1.175,US Dollar,False
CM_0001769,2022-09-10 01:28:00,C_001979,P_0195,T_0001769,177.97400000000002,UK Pound,False
CM_0001770,2022-09-10 01:37:00,C_000561,P_0182,T_0001770,646.365,Euro,True
CM_0001771,2022-09-10 01:52:00,C_000179,P_0082,T_0001771,567.3725000000001,Euro,True
CM_0001772,2022-09-10 02:32:00,C_001061,P_0134,T_0001772,174.15550000000002,US Dollar,True
CM_0001773,2022-09-10 02:32:00,C_001887,P_0153,T_0001773,165.75650000000002,Shekel,False
CM_0001774,2022-09-10 02:37:00,C_001882,P_0153,T_0001774,814.95,Shekel,False
CM_0001775,2022-09-10 02:37:00,C_001879,P_0153,T_0001775,668.3935000000001,Shekel,False
CM_0001776,2022-09-10 02:37:00,C_001889,P_0153,T_0001776,676.7475000000001,Shekel,False
CM_0001777,2022-09-10 02:40:00,C_001883,P_0153,T_0001777,502.11850000000004,Shekel,False
CM_0001778,2022-09-10 02:41:00,C_001881,P_0153,T_0001778,273.1215,Shekel,False
CM_0001779,2022-09-10 02:41:00,C_001878,P_0153,T_0001779,175.81050000000002,Shekel,False
CM_0001780,2022-09-10 02:43:00,C_000072,P_0090,T_0001780,54933.1195,Yen,True
CM_0001781,2022-09-10 02:45:00,C_001877,P_0153,T_0001781,591.3385000000001,Shekel,False
CM_0001782,2022-09-10 02:48:00,C_001884,P_0153,T_0001782,587.8675000000001,Shekel,False
CM_0001783,2022-09-10 02:52:00,C_001886,P_0153,T_0001783,664.8775,Shekel,False
CM_0001784,2022-09-10 02:52:00,C_001885,P_0153,T_0001784,668.6800000000001,Shekel,False
CM_0001785,2022-09-10 02:54:00,C_001888,P_0153,T_0001785,753.4875000000001,Shekel,False
CM_0001786,2022-09-10 02:57:00,C_001880,P_0153,T_0001786,90.361,Shekel,False
CM_0001787,2022-09-10 03:05:00,C_000084,P_0082,T_0001787,326.31100000000004,Euro,True
CM_0001788,2022-09-10 03:16:00,C_000753,P_0009,T_0001788,1039.5345,US Dollar,True
CM_0001789,2022-09-10 03:35:00,C_001631,P_0160,T_0001789,4.482500000000001,Swiss Franc,False
CM_0001790,2022-09-10 05:04:00,C_001953,P_0180,T_0001790,144.457,Euro,False
CM_0001791,2022-09-10 05:07:00,C_001948,P_0180,T_0001791,114.1955,Euro,False
CM_0001792,2022-09-10 05:09:00,C_001946,P_0180,T_0001792,111.23450000000001,Euro,False
CM_0001793,2022-09-10 05:14:00,C_001242,P_0161,T_0001793,330.802,US Dollar,True
CM_0001794,2022-09-10 05:17:00,C_001949,P_0180,T_0001794,43.517,Euro,False
CM_0001795,2022-09-10 05:17:00,C_001947,P_0180,T_0001795,27.736000000000004,Euro,False
CM_0001796,2022-09-10 05:19:00,C_001954,P_0180,T_0001796,179.207,Euro,False
CM_0001797,2022-09-10 05:24:00,C_001950,P_0180,T_0001797,89.8615,Euro,False
CM_0001798,2022-09-10 05:27:00,C_001951,P_0180,T_0001798,58.0905,Euro,False
CM_0001799,2022-09-10 05:28:00,C_001955,P_0180,T_0001799,48.5795,Euro,False
CM_0001800,2022-09-10 05:29:00,C_001952,P_0180,T_0001800,108.53450000000001,Euro,False
CM_0001801,2022-09-10 05:30:00,C_001143,P_0061,T_0001801,1090.0045,Yuan,False
CM_0001802,2022-09-10 05:33:00,C_001135,P_0061,T_0001802,810.5540000000001,Yuan,False
CM_0001803,2022-09-10 05:34:00,C_001144,P_0061,T_0001803,1265.449,Yuan,False
CM_0001804,2022-09-10 05:37:00,C_001137,P_0061,T_0001804,38.925000000000004,Yuan,False
CM_0001805,2022-09-10 05:47:00,C_001140,P_0061,T_0001805,1641.076,Yuan,False
CM_0001806,2022-09-10 05:48:00,C_001525,P_0138,T_0001806,623.819,US Dollar,True
CM_0001807,2022-09-10 05:50:00,C_001134,P_0061,T_0001807,1568.423,Yuan,False
CM_0001808,2022-09-10 05:51:00,C_001141,P_0061,T_0001808,1556.622,Yuan,False
CM_0001809,2022-09-10 05:52:00,C_001138,P_0061,T_0001809,862.88,Yuan,False
CM_0001810,2022-09-10 05:55:00,C_001136,P_0061,T_0001810,49.79750000000001,Yuan,False
CM_0001811,2022-09-10 05:58:00,C_001139,P_0061,T_0001811,1215.264,Yuan,False
CM_0001812,2022-09-10 05:58:00,C_001142,P_0061,T_0001812,1511.092,Yuan,False
CM_0001813,2022-09-10 06:00:00,C_001471,P_0133,T_0001813,476.7325,Yuan,False
CM_0001814,2022-09-10 06:02:00,C_001475,P_0133,T_0001814,1131.5195,Yuan,False
CM_0001815,2022-09-10 06:09:00,C_001476,P_0133,T_0001815,1143.9085,Yuan,False
CM_0001816,2022-09-10 06:10:00,C_001468,P_0133,T_0001816,775.4585000000001,Yuan,False
CM_0001817,2022-09-10 06:11:00,C_001469,P_0133,T_0001817,1218.91,Yuan,False
CM_0001818,2022-09-10 06:11:00,C_001217,P_0016,T_0001818,49.736000000000004,US Dollar,False
CM_0001819,2022-09-10 06:12:00,C_001223,P_0016,T_0001819,43.6375,US Dollar,False
CM_0001820,2022-09-10 06:12:00,C_001473,P_0133,T_0001820,840.0225,Yuan,False
CM_0001821,2022-09-10 06:19:00,C_001214,P_0016,T_0001821,208.18600000000004,US Dollar,False
CM_0001822,2022-09-10 06:23:00,C_001218,P_0016,T_0001822,60.99700000000001,US Dollar,False
CM_0001823,2022-09-10 06:23:00,C_001213,P_0016,T_0001823,140.002,US Dollar,False
CM_0001824,2022-09-10 06:23:00,C_001474,P_0133,T_0001824,824.8675,Yuan,False
CM_0001825,2022-09-10 06:23:00,C_001216,P_0016,T_0001825,205.1295,US Dollar,False
CM_0001826,2022-09-10 06:26:00,C_001472,P_0133,T_0001826,1313.5715,Yuan,False
CM_0001827,2022-09-10 06:27:00,C_001224,P_0016,T_0001827,228.0875,US Dollar,False
CM_0001828,2022-09-10 06:29:00,C_001222,P_0016,T_0001828,221.135,US Dollar,False
CM_0001829,2022-09-10 06:29:00,C_001221,P_0016,T_0001829,135.4245,US Dollar,False
CM_0001830,2022-09-10 06:29:00,C_001215,P_0016,T_0001830,127.31150000000001,US Dollar,False
CM_0001831,2022-09-10 06:36:00,C_001994,P_0004,T_0001831,134.823,Euro,False
CM_0001832,2022-09-10 06:37:00,C_000434,P_0083,T_0001832,485.975,US Dollar,True
CM_0001833,2022-09-10 06:40:00,C_001993,P_0004,T_0001833,29.6755,Euro,False
CM_0001834,2022-09-10 06:45:00,C_001988,P_0004,T_0001834,39.36150000000001,Euro,False
CM_0001835,2022-09-10 06:49:00,C_001989,P_0004,T_0001835,143.57000000000002,Euro,False
CM_0001836,2022-09-10 06:52:00,C_001992,P_0004,T_0001836,8.7585,Euro,False
CM_0001837,2022-09-10 06:52:00,C_000734,P_0161,T_0001837,332.06850000000003,US Dollar,True
CM_0001838,2022-09-10 06:54:00,C_001990,P_0004,T_0001838,86.38150000000002,Euro,False
CM_0001839,2022-09-10 06:55:00,C_000570,P_0134,T_0001839,176.61300000000003,US Dollar,True
CM_0001840,2022-09-10 06:55:00,C_002072,P_0084,T_0001840,841.724,Saudi Riyal,True
CM_0001841,2022-09-10 06:57:00,C_001991,P_0004,T_0001841,169.69100000000003,Euro,False
CM_0001842,2022-09-10 07:33:00,C_000941,P_0123,T_0001842,111450.5285,Ruble,False
CM_0001843,2022-09-10 07:33:00,C_000935,P_0123,T_0001843,185129.779,Ruble,True
CM_0001844,2022-09-10 07:38:00,C_000939,P_0123,T_0001844,44453.694500000005,Ruble,False
CM_0001845,2022-09-10 07:45:00,C_000936,P_0123,T_0001845,161233.2805,Ruble,False
CM_0001846,2022-09-10 07:49:00,C_000940,P_0123,T_0001846,57080.988000000005,Ruble,False
CM_0001847,2022-09-10 07:53:00,C_000942,P_0123,T_0001847,6983.187,Ruble,False
CM_0001848,2022-09-10 07:56:00,C_000937,P_0123,T_0001848,182921.81350000002,Ruble,False
CM_0001849,2022-09-10 08:02:00,C_001000,P_0050,T_0001849,121.1345,US Dollar,False
CM_0001850,2022-09-10 08:06:00,C_001418,P_0146,T_0001850,1695.534,US Dollar,False
CM_0001851,2022-09-10 08:08:00,C_000998,P_0050,T_0001851,41.251000000000005,US Dollar,False
CM_0001852,2022-09-10 08:09:00,C_000999,P_0050,T_0001852,226.371,US Dollar,False
CM_0001853,2022-09-10 08:12:00,C_001421,P_0146,T_0001853,15.2445,US Dollar,False
CM_0001854,2022-09-10 08:13:00,C_001416,P_0146,T_0001854,400.231,US Dollar,False
CM_0001855,2022-09-10 08:16:00,C_000994,P_0050,T_0001855,162.531,US Dollar,False
CM_0001856,2022-09-10 08:17:00,C_001420,P_0146,T_0001856,1638.446,US Dollar,False
CM_0001857,2022-09-10 08:19:00,C_000997,P_0050,T_0001857,188.21800000000002,US Dollar,False
CM_0001858,2022-09-10 08:21:00,C_000995,P_0050,T_0001858,148.0405,US Dollar,False
CM_0001859,2022-09-10 08:22:00,C_001423,P_0146,T_0001859,2407.7875,US Dollar,False
CM_0001860,2022-09-10 08:22:00,C_001422,P_0146,T_0001860,634416.672,US Dollar,False
CM_0001861,2022-09-10 08:23:00,C_001998,P_0090,T_0001861,77645.6095,Yen,True
CM_0001862,2022-09-10 08:26:00,C_000996,P_0050,T_0001862,93.54,US Dollar,False
CM_0001863,2022-09-10 08:28:00,C_001419,P_0146,T_0001863,267.16700000000003,US Dollar,False
CM_0001864,2022-09-10 08:28:00,C_001415,P_0146,T_0001864,766.979,US Dollar,False
CM_0001865,2022-09-10 08:28:00,C_001424,P_0146,T_0001865,1317.689,US Dollar,False
CM_0001866,2022-09-10 08:29:00,C_001425,P_0146,T_0001866,1753.0735000000002,US Dollar,False
CM_0001867,2022-09-10 08:32:00,C_000580,P_0062,T_0001867,713.9865,US Dollar,True
CM_0001868,2022-09-10 08:37:00,C_001938,P_0001,T_0001868,868.3850000000001,Saudi Riyal,False
CM_0001869,2022-09-10 08:42:00,C_001939,P_0001,T_0001869,215.8605,Saudi Riyal,False
CM_0001870,2022-09-10 08:42:00,C_001956,P_0001,T_0001870,531.8995,Saudi Riyal,False
CM_0001871,2022-09-10 08:42:00,C_001934,P_0001,T_0001871,466.0605,Saudi Riyal,False
CM_0001872,2022-09-10 08:43:00,C_001935,P_0001,T_0001872,47.393,Saudi Riyal,False
CM_0001873,2022-09-10 08:46:00,C_001936,P_0001,T_0001873,44.8295,Saudi Riyal,False
CM_0001874,2022-09-10 08:47:00,C_000257,P_0182,T_0001874,637.5825,Euro,True
CM_0001875,2022-09-10 08:55:00,C_001945,P_0001,T_0001875,597.0500000000001,Saudi Riyal,False
CM_0001876,2022-09-10 08:57:00,C_001347,P_0083,T_0001876,814.0395000000001,US Dollar,True
CM_0001877,2022-09-10 08:58:00,C_001940,P_0001,T_0001877,227.38800000000003,Saudi Riyal,False
CM_0001878,2022-09-10 08:59:00,C_001928,P_0001,T_0001878,923.6754999999999,Saudi Riyal,False
CM_0001879,2022-09-10 08:59:00,C_001957,P_0001,T_0001879,829.7370000000001,Saudi Riyal,False
CM_0001880,2022-09-10 09:01:00,C_000328,P_0151,T_0001880,63.9515,Euro,False
CM_0001881,2022-09-10 09:02:00,C_001434,P_0125,T_0001881,95.92500000000001,US Dollar,False
CM_0001882,2022-09-10 09:04:00,C_000334,P_0151,T_0001882,63.355999999999995,Euro,False
CM_0001883,2022-09-10 09:04:00,C_001431,P_0125,T_0001883,240.4785,US Dollar,False
CM_0001884,2022-09-10 09:04:00,C_001129,P_0006,T_0001884,189.14300000000003,UK Pound,False
CM_0001885,2022-09-10 09:04:00,C_001124,P_0006,T_0001885,151.442,UK Pound,False
CM_0001886,2022-09-10 09:05:00,C_000342,P_0151,T_0001886,209.55900000000003,Euro,False
CM_0001887,2022-09-10 09:05:00,C_001115,P_0006,T_0001887,143.6985,UK Pound,False
CM_0001888,2022-09-10 09:09:00,C_000338,P_0151,T_0001888,177.762,Euro,False
CM_0001889,2022-09-10 09:09:00,C_000341,P_0151,T_0001889,94.19850000000001,Euro,False
CM_0001890,2022-09-10 09:10:00,C_001117,P_0088,T_0001890,246.48200000000003,US Dollar,True
CM_0001891,2022-09-10 09:12:00,C_001128,P_0006,T_0001891,96.712,UK Pound,False
CM_0001892,2022-09-10 09:12:00,C_001427,P_0125,T_0001892,142.6385,US Dollar,False
CM_0001893,2022-09-10 09:13:00,C_000333,P_0151,T_0001893,8.639000000000001,Euro,False
CM_0001894,2022-09-10 09:14:00,C_001126,P_0006,T_0001894,148.4415,UK Pound,False
CM_0001895,2022-09-10 09:18:00,C_001428,P_0125,T_0001895,40.592000000000006,US Dollar,False
CM_0001896,2022-09-10 09:19:00,C_000336,P_0151,T_0001896,35.658,Euro,False
CM_0001897,2022-09-10 09:19:00,C_001435,P_0125,T_0001897,205.7645,US Dollar,False
CM_0001898,2022-09-10 09:19:00,C_001432,P_0125,T_0001898,176.1935,US Dollar,False
CM_0001899,2022-09-10 09:24:00,C_001113,P_0006,T_0001899,190.66400000000002,UK Pound,False
CM_0001900,2022-09-10 09:25:00,C_001433,P_0125,T_0001900,136.4175,US Dollar,False
CM_0001901,2022-09-10 09:25:00,C_000331,P_0151,T_0001901,81.178,Euro,False
CM_0001902,2022-09-10 09:26:00,C_000337,P_0151,T_0001902,131.0385,Euro,False
CM_0001903,2022-09-10 09:27:00,C_001429,P_0125,T_0001903,204.733,US Dollar,False
CM_0001904,2022-09-10 09:28:00,C_001127,P_0006,T_0001904,100.23150000000001,UK Pound,False
CM_0001905,2022-09-10 09:29:00,C_001430,P_0125,T_0001905,224.918,US Dollar,False
CM_0001906,2022-09-10 09:31:00,C_000169,P_0163,T_0001906,57.011500000000005,US Dollar,False
CM_0001907,2022-09-10 09:34:00,C_000171,P_0163,T_0001907,62.52250000000001,US Dollar,False
CM_0001908,2022-09-10 09:36:00,C_000168,P_0163,T_0001908,111.38150000000002,US Dollar,False
CM_0001909,2022-09-10 09:37:00,C_001808,P_0138,T_0001909,897.3430000000001,US Dollar,True
CM_0001910,2022-09-10 09:42:00,C_001010,P_0161,T_0001910,201.409,US Dollar,True
CM_0001911,2022-09-10 09:42:00,C_000167,P_0163,T_0001911,139.183,US Dollar,False
CM_0001912,2022-09-10 09:43:00,C_000166,P_0163,T_0001912,161.329,US Dollar,True
CM_0001913,2022-09-10 09:46:00,C_000172,P_0163,T_0001913,23.973,US Dollar,False
CM_0001914,2022-09-10 09:50:00,C_000175,P_0163,T_0001914,44.541500000000006,US Dollar,False
CM_0001915,2022-09-10 09:51:00,C_001544,P_0062,T_0001915,586.4555,US Dollar,True
CM_0001916,2022-09-10 09:59:00,C_000174,P_0163,T_0001916,81.86950000000002,US Dollar,False
CM_0001917,2022-09-10 10:01:00,C_002016,P_0059,T_0001917,112.3075,Euro,False
CM_0001918,2022-09-10 10:01:00,C_002014,P_0059,T_0001918,143.8685,Euro,False
CM_0001919,2022-09-10 10:01:00,C_002018,P_0059,T_0001919,16.5855,Euro,False
CM_0001920,2022-09-10 10:02:00,C_002019,P_0059,T_0001920,139.7935,Euro,False
CM_0001921,2022-09-10 10:05:00,C_002013,P_0059,T_0001921,38.51650000000001,Euro,False
CM_0001922,2022-09-10 10:11:00,C_002011,P_0059,T_0001922,78.82000000000001,Euro,False
CM_0001923,2022-09-10 10:13:00,C_000066,P_0161,T_0001923,199.4245,US Dollar,True
CM_0001924,2022-09-10 10:20:00,C_002015,P_0059,T_0001924,174.25300000000001,Euro,False
CM_0001925,2022-09-10 10:22:00,C_002012,P_0059,T_0001925,108.5955,Euro,False
CM_0001926,2022-09-10 10:25:00,C_002017,P_0059,T_0001926,57.658500000000004,Euro,False
CM_0001927,2022-09-10 10:30:00,C_001865,P_0047,T_0001927,1430.221,Yuan,False
CM_0001928,2022-09-10 10:43:00,C_001866,P_0047,T_0001928,496.53400000000005,Yuan,False
CM_0001929,2022-09-10 10:45:00,C_000267,P_0083,T_0001929,826.514,US Dollar,True
CM_0001930,2022-09-10 10:46:00,C_001863,P_0047,T_0001930,373.74600000000004,Yuan,False
CM_0001931,2022-09-10 10:49:00,C_001868,P_0047,T_0001931,264.68649999999997,Yuan,False
CM_0001932,2022-09-10 10:50:00,C_001862,P_0047,T_0001932,924.322,Yuan,False
CM_0001933,2022-09-10 10:52:00,C_000560,P_0106,T_0001933,60.49,Euro,True
CM_0001934,2022-09-10 10:53:00,C_000673,P_0138,T_0001934,12.8915,US Dollar,True
CM_0001935,2022-09-10 10:54:00,C_001864,P_0047,T_0001935,428.6795,Yuan,False
CM_0001936,2022-09-10 10:57:00,C_001861,P_0047,T_0001936,420.1705,Yuan,False
CM_0001937,2022-09-10 10:58:00,C_001860,P_0047,T_0001937,786.4245000000001,Yuan,False
CM_0001938,2022-09-10 11:20:00,C_001251,P_0083,T_0001938,837.652,US Dollar,True
CM_0001939,2022-09-10 11:32:00,C_001969,P_0178,T_0001939,1891.2880000000002,Saudi Riyal,True
CM_0001940,2022-09-10 11:36:00,C_000538,P_0187,T_0001940,59.305,Euro,False
CM_0001941,2022-09-10 11:40:00,C_000021,P_0100,T_0001941,1405.9840000000002,Saudi Riyal,True
CM_0001942,2022-09-10 11:43:00,C_000536,P_0187,T_0001942,194.17600000000002,Euro,False
CM_0001943,2022-09-10 11:46:00,C_000535,P_0187,T_0001943,181.596,Euro,False
CM_0001944,2022-09-10 11:46:00,C_000534,P_0187,T_0001944,80.03450000000001,Euro,False
CM_0001945,2022-09-10 11:46:00,C_001708,P_0106,T_0001945,60.0885,Euro,True
CM_0001946,2022-09-10 11:49:00,C_000532,P_0187,T_0001946,159.966,Euro,False
CM_0001947,2022-09-10 11:55:00,C_000533,P_0187,T_0001947,142.026,Euro,False
CM_0001948,2022-09-10 11:56:00,C_000537,P_0187,T_0001948,161.35850000000002,Euro,False
CM_0001949,2022-09-10 12:00:00,C_001919,P_0084,T_0001949,2269.2605,Saudi Riyal,True
CM_0001950,2022-09-10 12:02:00,C_000884,P_0114,T_0001950,156.76350000000002,US Dollar,True
CM_0001951,2022-09-10 12:02:00,C_000606,P_0010,T_0001951,164.91250000000002,US Dollar,True
CM_0001952,2022-09-10 12:07:00,C_000115,P_0126,T_0001952,532.7895000000001,Euro,True
CM_0001953,2022-09-10 12:31:00,C_001900,P_0181,T_0001953,94.8035,Euro,False
CM_0001954,2022-09-10 12:31:00,C_001903,P_0181,T_0001954,150.114,Euro,False
CM_0001955,2022-09-10 12:31:00,C_001896,P_0181,T_0001955,59.7675,Euro,False
CM_0001956,2022-09-10 12:32:00,C_000145,P_0055,T_0001956,1094.409,Yuan,False
CM_0001957,2022-09-10 12:36:00,C_000149,P_0055,T_0001957,974.375,Yuan,False
CM_0001958,2022-09-10 12:38:00,C_001709,P_0120,T_0001958,69.67,Euro,True
CM_0001959,2022-09-10 12:39:00,C_001377,P_0113,T_0001959,107.5685,Euro,False
CM_0001960,2022-09-10 12:39:00,C_000151,P_0055,T_0001960,759.551,Yuan,False
CM_0001961,2022-09-10 12:40:00,C_001904,P_0181,T_0001961,185.1695,Euro,False
CM_0001962,2022-09-10 12:42:00,C_000150,P_0055,T_0001962,1548.313,Yuan,False
CM_0001963,2022-09-10 12:43:00,C_001374,P_0113,T_0001963,37.0125,Euro,False
CM_0001964,2022-09-10 12:45:00,C_001371,P_0113,T_0001964,182.101,Euro,False
CM_0001965,2022-09-10 12:46:00,C_001578,P_0104,T_0001965,511.94300000000004,US Dollar,True
CM_0001966,2022-09-10 12:46:00,C_000446,P_0090,T_0001966,78838.6985,Yen,True
CM_0001967,2022-09-10 12:48:00,C_001898,P_0181,T_0001967,81.71950000000001,Euro,False
CM_0001968,2022-09-10 12:49:00,C_001899,P_0181,T_0001968,96.41250000000001,Euro,False
CM_0001969,2022-09-10 12:49:00,C_001895,P_0181,T_0001969,73.92200000000001,Euro,False
CM_0001970,2022-09-10 12:50:00,C_001370,P_0113,T_0001970,199.184,Euro,False
CM_0001971,2022-09-10 12:52:00,C_001376,P_0113,T_0001971,196.1835,Euro,False
CM_0001972,2022-09-10 12:55:00,C_000152,P_0055,T_0001972,487.9905,Yuan,False
CM_0001973,2022-09-10 12:55:00,C_000775,P_0002,T_0001973,234.12350000000004,Australian Dollar,True
CM_0001974,2022-09-10 12:58:00,C_000144,P_0055,T_0001974,960.822,Yuan,False
CM_0001975,2022-09-10 12:59:00,C_001897,P_0181,T_0001975,208.381,Euro,False
CM_0001976,2022-09-10 12:59:00,C_001373,P_0113,T_0001976,149.5805,Euro,False
CM_0001977,2022-09-10 13:14:00,C_000221,P_0161,T_0001977,337.0855,US Dollar,True
CM_0001978,2022-09-10 13:19:00,C_002042,P_0083,T_0001978,642.1625,US Dollar,True
CM_0001979,2022-09-10 13:21:00,C_001932,P_0062,T_0001979,590.6945,US Dollar,True
CM_0001980,2022-09-10 13:25:00,C_000309,P_0141,T_0001980,601.987,US Dollar,True
CM_0001981,2022-09-10 13:28:00,C_000205,P_0106,T_0001981,461.6855,Euro,True
CM_0001982,2022-09-10 13:33:00,C_001190,P_0104,T_0001982,502.44250000000005,US Dollar,True
CM_0001983,2022-09-10 13:39:00,C_000733,P_0120,T_0001983,330.4665,Euro,True
CM_0001984,2022-09-10 13:41:00,C_000114,P_0152,T_0001984,20473.521500000003,Mexican Peso,True
CM_0001985,2022-09-10 13:42:00,C_001323,P_0034,T_0001985,2580.337,Yen,True
CM_0001986,2022-09-10 14:17:00,C_000264,P_0033,T_0001986,63.53300000000001,Euro,False
CM_0001987,2022-09-10 14:27:00,C_000738,P_0088,T_0001987,224.6225,US Dollar,True
CM_0001988,2022-09-10 15:39:00,C_000187,P_0002,T_0001988,230.641,Australian Dollar,True
CM_0001989,2022-09-10 16:08:00,C_000919,P_0120,T_0001989,330.23600000000005,Euro,True
CM_0001990,2022-09-10 16:43:00,C_001987,P_0084,T_0001990,2232.0845000000004,Saudi Riyal,True
CM_0001991,2022-09-10 16:43:00,C_001170,P_0090,T_0001991,89095.17,Yen,True
