commission_id,timestamp,partner_account_id,client_account_id,commission_amount,currency
CM_0001011,2022-09-06 14:40:00,P_0115,C_000478,3.8145000000000007,US Dollar
CM_0001012,2022-09-06 15:06:00,P_0110,C_000442,744.4325,US Dollar
CM_0001013,2022-09-06 15:20:00,P_0072,C_000675,140.75250000000003,Euro
CM_0001014,2022-09-06 15:21:00,P_0005,C_000015,40.3045,Saudi Riyal
CM_0001015,2022-09-06 15:26:00,P_0011,C_000910,550.6645000000001,US Dollar
CM_0001016,2022-09-06 15:43:00,P_0117,C_001921,148.826,Swiss Franc
CM_0001017,2022-09-06 15:49:00,P_0171,C_001926,466.404,Saudi Riyal
CM_0001018,2022-09-06 15:57:00,P_0057,C_001186,343.50250000000005,US Dollar
CM_0001019,2022-09-06 16:50:00,P_0036,C_001641,49.257000000000005,Euro
CM_0001020,2022-09-06 16:57:00,P_0152,C_000011,766991.7455000001,Mexican Peso
CM_0001021,2022-09-06 16:59:00,P_0199,C_001267,1054.3275,Canadian Dollar
CM_0001022,2022-09-06 17:06:00,P_0019,C_001500,455.049,US Dollar
CM_0001023,2022-09-06 17:14:00,P_0072,C_001102,138.681,Euro
CM_0001024,2022-09-06 17:16:00,P_0011,C_000524,450.384,US Dollar
CM_0001025,2022-09-06 17:24:00,P_0185,C_001270,478.181,Euro
CM_0001026,2022-09-06 17:36:00,P_0007,C_000311,959.75,US Dollar
CM_0001027,2022-09-06 17:36:00,P_0033,C_000190,663.393,Euro
CM_0001028,2022-09-06 17:45:00,P_0159,C_001524,883.172,Canadian Dollar
CM_0001029,2022-09-06 17:48:00,P_0170,C_001447,16938.496,Rupee
CM_0001030,2022-09-06 17:49:00,P_0072,C_001087,660.7745,Euro
CM_0001031,2022-09-06 18:05:00,P_0182,C_001005,213.217,Euro
CM_0001032,2022-09-06 18:19:00,P_0185,C_001245,482.2025,Euro
CM_0001033,2022-09-06 18:24:00,P_0039,C_001277,691.8895000000001,Swiss Franc
CM_0001034,2022-09-06 18:35:00,P_0106,C_000778,33.898500000000006,Euro
CM_0001035,2022-09-06 19:11:00,P_0100,C_000013,566.536,Saudi Riyal
CM_0001036,2022-09-06 19:23:00,P_0072,C_001249,650.0725000000001,Euro
CM_0001037,2022-09-06 19:29:00,P_0170,C_000509,17062.2025,Rupee
CM_0001038,2022-09-06 19:30:00,P_0091,C_000683,136.4685,US Dollar
CM_0001039,2022-09-06 19:33:00,P_0185,C_000381,231.91,Euro
CM_0001040,2022-09-06 19:37:00,P_0199,C_001657,1300.355,Canadian Dollar
CM_0001041,2022-09-06 19:39:00,P_0043,C_001404,816.48,US Dollar
CM_0001042,2022-09-06 19:44:00,P_0091,C_000682,132.17000000000002,US Dollar
CM_0001043,2022-09-06 19:47:00,P_0091,C_000684,17.8535,US Dollar
CM_0001044,2022-09-06 19:51:00,P_0091,C_000686,67.9985,US Dollar
CM_0001045,2022-09-06 19:51:00,P_0091,C_000681,182.592,US Dollar
CM_0001046,2022-09-06 19:53:00,P_0091,C_000605,179.60850000000002,US Dollar
CM_0001047,2022-09-06 19:55:00,P_0091,C_000685,89.45750000000001,US Dollar
CM_0001048,2022-09-06 20:02:00,P_0052,C_000725,6666.4465,Rupee
CM_0001049,2022-09-06 20:08:00,P_0090,C_000563,89120.183,Yen
CM_0001050,2022-09-06 20:13:00,P_0052,C_000722,17473.767000000003,Rupee
CM_0001051,2022-09-06 20:17:00,P_0052,C_000721,7773.123500000001,Rupee
CM_0001052,2022-09-06 20:22:00,P_0052,C_000718,12564.936000000002,Rupee
CM_0001053,2022-09-06 20:22:00,P_0199,C_001254,1298.73,Canadian Dollar
CM_0001054,2022-09-06 20:22:00,P_0019,C_000345,892.1325000000002,US Dollar
CM_0001055,2022-09-06 20:24:00,P_0052,C_000719,6769.682000000001,Rupee
CM_0001056,2022-09-06 20:26:00,P_0052,C_000717,16640.549,Rupee
CM_0001057,2022-09-06 20:26:00,P_0057,C_000834,338.6095,US Dollar
CM_0001058,2022-09-06 20:27:00,P_0052,C_000720,9782.0305,Rupee
CM_0001059,2022-09-06 20:29:00,P_0052,C_000723,10625.6375,Rupee
CM_0001060,2022-09-06 20:30:00,P_0049,C_000947,31.3425,Euro
CM_0001061,2022-09-06 20:34:00,P_0057,C_000253,160.1105,US Dollar
CM_0001062,2022-09-06 20:41:00,P_0049,C_000951,204.217,Euro
CM_0001063,2022-09-06 20:44:00,P_0117,C_001063,151.24949999999998,Swiss Franc
CM_0001064,2022-09-06 20:45:00,P_0049,C_000948,80.98250000000002,Euro
CM_0001065,2022-09-06 20:47:00,P_0049,C_000954,152.17000000000002,Euro
CM_0001066,2022-09-06 20:53:00,P_0049,C_000950,6.9085,Euro
CM_0001067,2022-09-06 20:53:00,P_0049,C_000952,204.329,Euro
CM_0001068,2022-09-06 20:54:00,P_0154,C_000412,480.9265,US Dollar
CM_0001069,2022-09-06 20:55:00,P_0049,C_000949,292583.83900000004,Euro
CM_0001070,2022-09-06 20:59:00,P_0049,C_000946,186.35950000000005,Euro
CM_0001071,2022-09-06 21:21:00,P_0057,C_001803,340.7445,US Dollar
CM_0001072,2022-09-06 22:34:00,P_0033,C_000106,652.869,Euro
CM_0001073,2022-09-06 22:55:00,P_0039,C_000981,382.25250000000005,Swiss Franc
CM_0001074,2022-09-06 23:39:00,P_0064,C_000715,243.707,US Dollar
CM_0001075,2022-09-07 00:08:00,P_0011,C_000230,445.591,US Dollar
CM_0001076,2022-09-07 00:27:00,P_0117,C_001280,251.7185,Swiss Franc
CM_0001077,2022-09-07 00:45:00,P_0043,C_000229,315.472,US Dollar
CM_0001078,2022-09-07 00:55:00,P_0067,C_000104,6.3585,US Dollar
CM_0001079,2022-09-07 01:00:00,P_0046,C_000993,715.436,Ruble
CM_0001080,2022-09-07 01:00:00,P_0190,C_001642,0.411,US Dollar
CM_0001081,2022-09-07 01:01:00,P_0019,C_001645,878.5010000000001,US Dollar
CM_0001082,2022-09-07 01:02:00,P_0190,C_002079,2.278,US Dollar
CM_0001083,2022-09-07 01:19:00,P_0190,C_001459,0.0284999999999999,US Dollar
CM_0001084,2022-09-07 01:58:00,P_0117,C_000737,249.625,Swiss Franc
CM_0001085,2022-09-07 02:00:00,P_0018,C_002153,33.12,Euro
CM_0001086,2022-09-07 02:05:00,P_0018,C_002141,18.7195,Euro
CM_0001087,2022-09-07 02:07:00,P_0018,C_002155,191.7145,Euro
CM_0001088,2022-09-07 02:08:00,P_0018,C_002146,4.102,Euro
CM_0001089,2022-09-07 02:11:00,P_0018,C_002150,88.98,Euro
CM_0001090,2022-09-07 02:13:00,P_0018,C_002151,108.6815,Euro
CM_0001091,2022-09-07 02:21:00,P_0018,C_002145,156.23850000000002,Euro
CM_0001092,2022-09-07 02:24:00,P_0018,C_002154,162.97400000000002,Euro
CM_0001093,2022-09-07 02:41:00,P_0007,C_000866,946.478,US Dollar
CM_0001094,2022-09-07 03:39:00,P_0040,C_000170,26.77200000000001,Euro
CM_0001095,2022-09-07 03:52:00,P_0117,C_000400,278.166,Swiss Franc
CM_0001096,2022-09-07 04:01:00,P_0015,C_000703,149.2665,US Dollar
CM_0001097,2022-09-07 04:34:00,P_0148,C_001639,711148.2030000001,US Dollar
CM_0001098,2022-09-07 06:36:00,P_0040,C_000156,378.7085,Euro
CM_0001099,2022-09-07 07:00:00,P_0107,C_001620,105.8115,Euro
CM_0001100,2022-09-07 07:01:00,P_0107,C_001617,158.026,Euro
CM_0001101,2022-09-07 07:02:00,P_0107,C_001614,141.5715,Euro
CM_0001102,2022-09-07 07:06:00,P_0107,C_001612,107.576,Euro
CM_0001103,2022-09-07 07:08:00,P_0107,C_001610,24.180000000000003,Euro
CM_0001104,2022-09-07 07:10:00,P_0107,C_001618,210.9585,Euro
CM_0001105,2022-09-07 07:13:00,P_0107,C_001615,72.8405,Euro
CM_0001106,2022-09-07 07:14:00,P_0107,C_001611,129.197,Euro
CM_0001107,2022-09-07 07:16:00,P_0178,C_002004,21.4505,Saudi Riyal
CM_0001108,2022-09-07 07:19:00,P_0107,C_001616,69.5535,Euro
CM_0001109,2022-09-07 07:29:00,P_0107,C_001613,78.5795,Euro
CM_0001110,2022-09-07 07:31:00,P_0108,C_000368,137.0735,Euro
CM_0001111,2022-09-07 07:32:00,P_0108,C_000374,138.361,Euro
CM_0001112,2022-09-07 07:33:00,P_0147,C_001732,199.78,Swiss Franc
CM_0001113,2022-09-07 07:36:00,P_0108,C_000359,160.7975,Euro
CM_0001114,2022-09-07 07:37:00,P_0108,C_000361,59.94650000000001,Euro
CM_0001115,2022-09-07 07:39:00,P_0147,C_001735,144.73,Swiss Franc
CM_0001116,2022-09-07 07:39:00,P_0147,C_001739,195.846,Swiss Franc
CM_0001117,2022-09-07 07:40:00,P_0108,C_000353,75.824,Euro
CM_0001118,2022-09-07 07:46:00,P_0147,C_001738,25.137,Swiss Franc
CM_0001119,2022-09-07 07:52:00,P_0108,C_000364,79.42150000000001,Euro
CM_0001120,2022-09-07 07:55:00,P_0108,C_000355,11.064,Euro
CM_0001121,2022-09-07 07:57:00,P_0147,C_001737,88.27550000000001,Swiss Franc
CM_0001122,2022-09-07 07:57:00,P_0040,C_000444,384.64200000000005,Euro
CM_0001123,2022-09-07 07:58:00,P_0147,C_001734,119.6725,Swiss Franc
CM_0001124,2022-09-07 08:10:00,P_0117,C_000268,279.12800000000004,Swiss Franc
CM_0001125,2022-09-07 08:27:00,P_0154,C_001006,67.851,US Dollar
CM_0001126,2022-09-07 08:38:00,P_0110,C_000226,347.13550000000004,US Dollar
CM_0001127,2022-09-07 09:00:00,P_0040,C_000208,537.6815,Euro
CM_0001128,2022-09-07 09:08:00,P_0141,C_000026,892.0155000000001,US Dollar
CM_0001129,2022-09-07 09:16:00,P_0131,C_001959,255.294,Australian Dollar
CM_0001130,2022-09-07 09:26:00,P_0117,C_000542,313.0335,Swiss Franc
CM_0001131,2022-09-07 10:30:00,P_0019,C_000157,197.7625,US Dollar
CM_0001132,2022-09-07 10:51:00,P_0040,C_000146,546.0865,Euro
CM_0001133,2022-09-07 11:02:00,P_0164,C_000874,15.2655,US Dollar
CM_0001134,2022-09-07 11:04:00,P_0007,C_000130,614.277,US Dollar
CM_0001135,2022-09-07 11:04:00,P_0077,C_002007,967.028,US Dollar
CM_0001136,2022-09-07 11:22:00,P_0164,C_000874,4.275,US Dollar
CM_0001137,2022-09-07 11:34:00,P_0174,C_000265,22.0075,Euro
CM_0001138,2022-09-07 11:44:00,P_0019,C_000739,848.5645000000001,US Dollar
CM_0001139,2022-09-07 11:52:00,P_0152,C_000011,1408.0525,Mexican Peso
CM_0001140,2022-09-07 12:00:00,P_0085,C_000639,233.4,US Dollar
CM_0001141,2022-09-07 12:04:00,P_0085,C_000642,37.68,US Dollar
CM_0001142,2022-09-07 12:06:00,P_0033,C_000403,479.413,Euro
CM_0001143,2022-09-07 12:07:00,P_0085,C_000654,138.27100000000002,US Dollar
CM_0001144,2022-09-07 12:11:00,P_0085,C_000645,110.506,US Dollar
CM_0001145,2022-09-07 12:11:00,P_0085,C_000644,30.55,US Dollar
CM_0001146,2022-09-07 12:13:00,P_0164,C_000916,1176.1165,US Dollar
CM_0001147,2022-09-07 12:21:00,P_0085,C_000638,212.62800000000004,US Dollar
CM_0001148,2022-09-07 12:22:00,P_0019,C_000963,72.848,US Dollar
CM_0001149,2022-09-07 12:22:00,P_0085,C_000637,100.305,US Dollar
CM_0001150,2022-09-07 12:22:00,P_0085,C_000643,163.86450000000002,US Dollar
CM_0001151,2022-09-07 12:27:00,P_0040,C_000317,128.0855,Euro
CM_0001152,2022-09-07 12:33:00,P_0115,C_000478,4.6635,US Dollar
CM_0001153,2022-09-07 12:34:00,P_0185,C_000824,506.123,Euro
CM_0001154,2022-09-07 12:39:00,P_0082,C_000161,820.991,Euro
CM_0001155,2022-09-07 12:52:00,P_0117,C_000991,309.824,Swiss Franc
CM_0001156,2022-09-07 12:56:00,P_0115,C_000478,3.8145000000000007,US Dollar
CM_0001157,2022-09-07 13:02:00,P_0036,C_000597,637.7205,Euro
CM_0001158,2022-09-07 13:09:00,P_0106,C_000193,4740.9365,Euro
CM_0001159,2022-09-07 13:17:00,P_0007,C_001704,625.7640000000001,US Dollar
CM_0001160,2022-09-07 13:34:00,P_0082,C_000177,406.629,Euro
CM_0001161,2022-09-07 13:44:00,P_0185,C_000663,453.3655,Euro
CM_0001162,2022-09-07 14:04:00,P_0031,C_002027,194.583,Euro
CM_0001163,2022-09-07 14:05:00,P_0194,C_000305,140.66150000000002,US Dollar
CM_0001164,2022-09-07 14:07:00,P_0031,C_002024,83.322,Euro
CM_0001165,2022-09-07 14:10:00,P_0031,C_002026,17.166999999999998,Euro
CM_0001166,2022-09-07 14:10:00,P_0031,C_002025,131.7655,Euro
CM_0001167,2022-09-07 14:13:00,P_0031,C_002020,178.6745,Euro
CM_0001168,2022-09-07 14:14:00,P_0031,C_002022,116.1735,Euro
CM_0001169,2022-09-07 14:16:00,P_0033,C_000158,473.096,Euro
CM_0001170,2022-09-07 14:16:00,P_0194,C_000307,24.3305,US Dollar
CM_0001171,2022-09-07 14:18:00,P_0194,C_000302,214.51550000000003,US Dollar
CM_0001172,2022-09-07 14:19:00,P_0031,C_002021,58.588,Euro
CM_0001173,2022-09-07 14:21:00,P_0194,C_000303,67.07350000000001,US Dollar
CM_0001174,2022-09-07 14:22:00,P_0194,C_000304,11.8935,US Dollar
CM_0001175,2022-09-07 14:22:00,P_0057,C_000194,2.5445,US Dollar
CM_0001176,2022-09-07 14:24:00,P_0194,C_000308,196.731,US Dollar
CM_0001177,2022-09-07 14:24:00,P_0031,C_002023,186.179,Euro
CM_0001178,2022-09-07 14:26:00,P_0194,C_000306,102.203,US Dollar
CM_0001179,2022-09-07 14:36:00,P_0033,C_000204,449.49750000000006,Euro
CM_0001180,2022-09-07 14:37:00,P_0185,C_000037,275.259,Euro
CM_0001181,2022-09-07 14:39:00,P_0066,C_001941,940.9595,US Dollar
CM_0001182,2022-09-07 14:56:00,P_0005,C_001961,1596.5325000000005,Saudi Riyal
CM_0001183,2022-09-07 15:00:00,P_0036,C_001440,648.3325,Euro
CM_0001184,2022-09-07 15:01:00,P_0189,C_000484,149.497,Euro
CM_0001185,2022-09-07 15:03:00,P_0189,C_000480,76.15,Euro
CM_0001186,2022-09-07 15:08:00,P_0189,C_000482,205.1795,Euro
CM_0001187,2022-09-07 15:11:00,P_0145,C_001062,12.554000000000002,UK Pound
CM_0001188,2022-09-07 15:13:00,P_0171,C_000022,3560.2935,Saudi Riyal
CM_0001189,2022-09-07 15:19:00,P_0189,C_000486,79.3045,Euro
CM_0001190,2022-09-07 15:25:00,P_0189,C_000485,115.717,Euro
CM_0001191,2022-09-07 15:26:00,P_0189,C_000481,186.41700000000003,Euro
CM_0001192,2022-09-07 15:27:00,P_0189,C_000483,96.8845,Euro
CM_0001193,2022-09-07 15:28:00,P_0106,C_001577,4820.784500000001,Euro
CM_0001194,2022-09-07 15:39:00,P_0077,C_001203,581.2265000000001,US Dollar
CM_0001195,2022-09-07 15:39:00,P_0043,C_002044,680.2915,US Dollar
CM_0001196,2022-09-07 16:02:00,P_0198,C_000101,19.831000000000003,US Dollar
CM_0001197,2022-09-07 16:12:00,P_0159,C_001185,871.3545,Canadian Dollar
CM_0001198,2022-09-07 16:19:00,P_0182,C_000445,675.0930000000001,Euro
CM_0001199,2022-09-07 16:30:00,P_0141,C_000276,893.4735000000001,US Dollar
CM_0001200,2022-09-07 16:33:00,P_0095,C_000648,211.198,US Dollar
CM_0001201,2022-09-07 16:33:00,P_0095,C_000647,73.54950000000001,US Dollar
CM_0001202,2022-09-07 16:41:00,P_0095,C_000646,49.115,US Dollar
CM_0001203,2022-09-07 16:42:00,P_0095,C_000652,38.1695,US Dollar
CM_0001204,2022-09-07 16:47:00,P_0095,C_000650,41.541500000000006,US Dollar
CM_0001205,2022-09-07 16:52:00,P_0095,C_000653,206.88200000000003,US Dollar
CM_0001206,2022-09-07 16:55:00,P_0183,C_001894,579.9195,Euro
CM_0001207,2022-09-07 16:56:00,P_0182,C_000057,628.5705,Euro
CM_0001208,2022-09-07 16:59:00,P_0095,C_000651,99.436,US Dollar
CM_0001209,2022-09-07 17:03:00,P_0036,C_001650,7.497,Euro
CM_0001210,2022-09-07 17:12:00,P_0003,C_001239,19.826,Australian Dollar
CM_0001211,2022-09-07 17:13:00,P_0003,C_001238,14.9065,Australian Dollar
CM_0001212,2022-09-07 17:14:00,P_0003,C_001236,18.655,Australian Dollar
CM_0001213,2022-09-07 17:15:00,P_0134,C_000569,796.207,US Dollar
CM_0001214,2022-09-07 17:16:00,P_0003,C_001234,227.624,Australian Dollar
CM_0001215,2022-09-07 17:17:00,P_0003,C_001240,318.202,Australian Dollar
CM_0001216,2022-09-07 17:21:00,P_0003,C_001241,321.56350000000003,Australian Dollar
CM_0001217,2022-09-07 17:22:00,P_0106,C_001592,363.1035,Euro
CM_0001218,2022-09-07 17:25:00,P_0003,C_001235,123.717,Australian Dollar
CM_0001219,2022-09-07 17:29:00,P_0003,C_001233,199.716,Australian Dollar
CM_0001220,2022-09-07 17:39:00,P_0199,C_001173,135.58,Canadian Dollar
CM_0001221,2022-09-07 17:47:00,P_0117,C_001805,595.0615,Swiss Franc
CM_0001222,2022-09-07 17:48:00,P_0040,C_000102,901.5125,Euro
CM_0001223,2022-09-07 17:50:00,P_0126,C_000027,506.8140000000001,Euro
CM_0001224,2022-09-07 17:58:00,P_0177,C_001317,295.48,Euro
CM_0001225,2022-09-07 18:08:00,P_0117,C_001585,744.681,Swiss Franc
CM_0001226,2022-09-07 18:47:00,P_0131,C_001244,258.3785,Australian Dollar
CM_0001227,2022-09-07 18:51:00,P_0182,C_001859,62.55850000000001,Euro
CM_0001228,2022-09-07 19:02:00,P_0171,C_001346,3600.5905,Saudi Riyal
CM_0001229,2022-09-07 19:02:00,P_0131,C_001345,443.03850000000006,Australian Dollar
CM_0001230,2022-09-07 19:14:00,P_0185,C_000810,846.157,Euro
CM_0001231,2022-09-07 19:25:00,P_0043,C_000119,686.7945,US Dollar
CM_0001232,2022-09-07 19:30:00,P_0171,C_001920,210.246,Saudi Riyal
CM_0001233,2022-09-07 19:57:00,P_0183,C_001020,511.902,Euro
CM_0001234,2022-09-07 20:02:00,P_0171,C_002158,206.921,Saudi Riyal
CM_0001235,2022-09-07 20:11:00,P_0185,C_000517,837.6415000000002,Euro
CM_0001236,2022-09-07 20:14:00,P_0154,C_001498,68.592,US Dollar
CM_0001237,2022-09-07 20:29:00,P_0145,C_001130,12.756,UK Pound
CM_0001238,2022-09-07 20:51:00,P_0066,C_001269,947.9505,US Dollar
CM_0001239,2022-09-07 21:09:00,P_0183,C_001039,344.52750000000003,Euro
CM_0001240,2022-09-07 21:34:00,P_0162,C_001741,141.9315,Swiss Franc
CM_0001241,2022-09-07 21:37:00,P_0162,C_001746,82.68900000000001,Swiss Franc
CM_0001242,2022-09-07 21:37:00,P_0162,C_001743,195.1595,Swiss Franc
CM_0001243,2022-09-07 21:41:00,P_0162,C_001749,129.824,Swiss Franc
CM_0001244,2022-09-07 21:44:00,P_0162,C_001742,25.713,Swiss Franc
CM_0001245,2022-09-07 21:45:00,P_0162,C_001744,35.0165,Swiss Franc
CM_0001246,2022-09-07 21:46:00,P_0183,C_000601,347.76800000000003,Euro
CM_0001247,2022-09-07 21:47:00,P_0162,C_001745,107.7895,Swiss Franc
CM_0001248,2022-09-07 21:48:00,P_0162,C_001748,56.685500000000005,Swiss Franc
CM_0001249,2022-09-07 21:48:00,P_0162,C_001747,211.24650000000003,Swiss Franc
CM_0001250,2022-09-07 21:50:00,P_0162,C_001751,9.245,Swiss Franc
CM_0001251,2022-09-07 21:57:00,P_0162,C_001750,165.793,Swiss Franc
CM_0001252,2022-09-07 22:31:00,P_0136,C_000748,1300.592,Rupee
CM_0001253,2022-09-07 22:31:00,P_0136,C_000744,9930.0585,Rupee
CM_0001254,2022-09-07 22:36:00,P_0136,C_000746,4133.9345,Rupee
CM_0001255,2022-09-07 22:41:00,P_0136,C_000743,4991.280500000001,Rupee
CM_0001256,2022-09-07 22:41:00,P_0136,C_000745,16631.3465,Rupee
CM_0001257,2022-09-07 22:47:00,P_0136,C_000749,4161.344,Rupee
CM_0001258,2022-09-07 22:49:00,P_0136,C_000747,5569.1125,Rupee
CM_0001259,2022-09-07 22:58:00,P_0136,C_000750,11690.348,Rupee
CM_0001260,2022-09-07 23:01:00,P_0100,C_001960,561.507,Saudi Riyal
CM_0001261,2022-09-07 23:10:00,P_0019,C_001436,273.647,US Dollar
CM_0001262,2022-09-07 23:26:00,P_0177,C_001273,294.406,Euro
CM_0001263,2022-09-07 23:46:00,P_0066,C_000184,97.951,US Dollar
CM_0001264,2022-09-08 00:00:00,P_0069,C_001484,2066.8285,Yen
CM_0001265,2022-09-08 00:02:00,P_0069,C_001489,24107.115,Yen
CM_0001266,2022-09-08 00:11:00,P_0040,C_000465,490.408,Euro
CM_0001267,2022-09-08 00:13:00,P_0069,C_001481,23787.959000000003,Yen
CM_0001268,2022-09-08 00:15:00,P_0069,C_001480,6979.135000000001,Yen
CM_0001269,2022-09-08 00:20:00,P_0069,C_001482,18697.1375,Yen
CM_0001270,2022-09-08 00:21:00,P_0069,C_001490,14155.997,Yen
CM_0001271,2022-09-08 00:24:00,P_0069,C_001491,24974.397,Yen
CM_0001272,2022-09-08 00:26:00,P_0069,C_001487,12931.6465,Yen
CM_0001273,2022-09-08 00:26:00,P_0069,C_001483,20211.5925,Yen
CM_0001274,2022-09-08 00:29:00,P_0069,C_001485,15703.016,Yen
CM_0001275,2022-09-08 01:00:00,P_0190,C_001828,3.122,US Dollar
CM_0001276,2022-09-08 01:08:00,P_0048,C_002054,238.163,US Dollar
CM_0001277,2022-09-08 01:14:00,P_0048,C_002065,115.66,US Dollar
CM_0001278,2022-09-08 01:17:00,P_0048,C_002050,171.06050000000002,US Dollar
CM_0001279,2022-09-08 01:21:00,P_0048,C_002051,7.456,US Dollar
CM_0001280,2022-09-08 01:24:00,P_0048,C_002058,212.539,US Dollar
CM_0001281,2022-09-08 01:25:00,P_0048,C_002047,35.467000000000006,US Dollar
CM_0001282,2022-09-08 01:25:00,P_0048,C_002063,130.322,US Dollar
CM_0001283,2022-09-08 01:28:00,P_0048,C_002059,226.3585,US Dollar
CM_0001284,2022-09-08 01:28:00,P_0106,C_001705,363.398,Euro
CM_0001285,2022-09-08 01:29:00,P_0048,C_002049,117.7355,US Dollar
CM_0001286,2022-09-08 01:29:00,P_0048,C_002061,145.87300000000002,US Dollar
CM_0001287,2022-09-08 01:47:00,P_0082,C_000129,404.618,Euro
CM_0001288,2022-09-08 01:58:00,P_0019,C_000210,7.330500000000001,US Dollar
CM_0001289,2022-09-08 02:05:00,P_0109,C_001031,1280.429,Euro
CM_0001290,2022-09-08 02:10:00,P_0109,C_001033,83.07900000000001,Euro
CM_0001291,2022-09-08 02:13:00,P_0109,C_001036,1724.3000000000002,Euro
CM_0001292,2022-09-08 02:14:00,P_0109,C_001038,1551.5105,Euro
CM_0001293,2022-09-08 02:17:00,P_0109,C_001034,790.0375,Euro
CM_0001294,2022-09-08 02:20:00,P_0109,C_001035,716.9520000000001,Euro
CM_0001295,2022-09-08 02:27:00,P_0109,C_001037,668.8270000000001,Euro
CM_0001296,2022-09-08 02:29:00,P_0109,C_001032,258.9785,Euro
CM_0001297,2022-09-08 03:23:00,P_0057,C_000133,2.5090000000000003,US Dollar
CM_0001298,2022-09-08 03:33:00,P_0122,C_000528,164.2305,US Dollar
CM_0001299,2022-09-08 03:35:00,P_0122,C_000529,112.70050000000002,US Dollar
CM_0001300,2022-09-08 03:40:00,P_0122,C_000543,139.5455,US Dollar
CM_0001301,2022-09-08 03:46:00,P_0122,C_000539,131.953,US Dollar
CM_0001302,2022-09-08 03:47:00,P_0122,C_000530,231.08850000000004,US Dollar
CM_0001303,2022-09-08 03:57:00,P_0122,C_000526,85.063,US Dollar
CM_0001304,2022-09-08 03:59:00,P_0122,C_000527,99.588,US Dollar
CM_0001305,2022-09-08 04:04:00,P_0106,C_001439,148.684,Euro
CM_0001306,2022-09-08 05:16:00,P_0019,C_001588,7.262,US Dollar
CM_0001307,2022-09-08 05:43:00,P_0145,C_001062,12.554000000000002,UK Pound
CM_0001308,2022-09-08 06:07:00,P_0010,C_000510,0.6960000000000001,US Dollar
CM_0001309,2022-09-08 06:08:00,P_0183,C_001456,546.638,Euro
CM_0001310,2022-09-08 06:12:00,P_0177,C_001562,70.8875,Euro
CM_0001311,2022-09-08 06:24:00,P_0010,C_000510,19.394,US Dollar
CM_0001312,2022-09-08 06:34:00,P_0066,C_001832,99.7095,US Dollar
CM_0001313,2022-09-08 06:50:00,P_0183,C_001794,544.5575,Euro
CM_0001314,2022-09-08 07:10:00,P_0185,C_001112,317.7305,Euro
CM_0001315,2022-09-08 07:31:00,P_0182,C_001438,61.652,Euro
CM_0001316,2022-09-08 07:43:00,P_0040,C_000294,495.744,Euro
CM_0001317,2022-09-08 07:58:00,P_0134,C_000243,754.0630000000001,US Dollar
CM_0001318,2022-09-08 08:07:00,P_0040,C_000065,574.9625,Euro
CM_0001319,2022-09-08 08:22:00,P_0082,C_000117,394.3555,Euro
CM_0001320,2022-09-08 08:32:00,P_0041,C_000397,847.6165000000001,US Dollar
CM_0001321,2022-09-08 09:15:00,P_0117,C_002008,670.336,Swiss Franc
CM_0001322,2022-09-08 09:39:00,P_0082,C_000143,416.7695,Euro
CM_0001323,2022-09-08 09:44:00,P_0083,C_001652,2777.311,US Dollar
CM_0001324,2022-09-08 09:48:00,P_0177,C_001152,72.122,Euro
CM_0001325,2022-09-08 10:38:00,P_0177,C_001841,679.8295,Euro
CM_0001326,2022-09-08 11:02:00,P_0177,C_002041,676.4905,Euro
CM_0001327,2022-09-08 11:02:00,P_0177,C_002041,14.9965,Euro
CM_0001328,2022-09-08 11:11:00,P_0077,C_001687,579.783,US Dollar
CM_0001329,2022-09-08 11:24:00,P_0005,C_001910,694.803,Saudi Riyal
CM_0001330,2022-09-08 11:37:00,P_0128,C_001361,267.652,Australian Dollar
CM_0001331,2022-09-08 11:43:00,P_0128,C_001363,227.99050000000005,Australian Dollar
CM_0001332,2022-09-08 11:44:00,P_0128,C_001362,33.5575,Australian Dollar
CM_0001333,2022-09-08 11:44:00,P_0128,C_001364,43.828500000000005,Australian Dollar
CM_0001334,2022-09-08 11:45:00,P_0015,C_001580,137.18050000000002,US Dollar
CM_0001335,2022-09-08 11:47:00,P_0128,C_001360,36.912,Australian Dollar
CM_0001336,2022-09-08 11:47:00,P_0128,C_001357,113.636,Australian Dollar
CM_0001337,2022-09-08 11:54:00,P_0128,C_001359,75.0055,Australian Dollar
CM_0001338,2022-09-08 11:55:00,P_0128,C_001358,54.7145,Australian Dollar
CM_0001339,2022-09-08 12:06:00,P_0083,C_001211,337812.90650000004,US Dollar
CM_0001340,2022-09-08 12:27:00,P_0120,C_001461,1.616,Euro
CM_0001341,2022-09-08 12:57:00,P_0185,C_001253,313.42550000000006,Euro
CM_0001342,2022-09-08 13:03:00,P_0043,C_001718,529.1125000000001,US Dollar
CM_0001343,2022-09-08 13:04:00,P_0183,C_001531,361.085,Euro
CM_0001344,2022-09-08 13:06:00,P_0041,C_000615,834.826,US Dollar
CM_0001345,2022-09-08 13:07:00,P_0177,C_000957,14.775,Euro
CM_0001346,2022-09-08 13:40:00,P_0083,C_000312,342209.87250000006,US Dollar
CM_0001347,2022-09-08 13:52:00,P_0106,C_001638,150.6905,Euro
CM_0001348,2022-09-08 13:53:00,P_0005,C_001958,693.2305000000001,Saudi Riyal
CM_0001349,2022-09-08 14:16:00,P_0182,C_001125,845.1455000000001,Euro
