trade_id,timestamp,client_account_id,instrument,direction,trade_volume,is_opposite_trade,is_bonus_abuse
T_0000974,2022-09-06 11:45:00,C_000503,USDJPY,BUY,33500.56,False,False
T_0000975,2022-09-06 07:08:04,C_000511,EURUSD,SELL,17065.69,True,False
T_0000976,2022-09-06 12:01:00,C_000771,AUDCAD,BUY,2502.26,False,False
T_0000977,2022-09-06 12:02:00,C_000764,USDJPY,SELL,3024.5,False,False
T_0000978,2022-09-06 12:02:00,C_000766,GBPJPY,BUY,1957.31,False,False
T_0000979,2022-09-06 12:02:00,C_000768,XAUUSD,BUY,3466.48,False,False
T_0000980,2022-09-06 12:03:00,C_000770,GBPJPY,BUY,1588.3,False,False
T_0000981,2022-09-06 12:05:00,C_000769,US100,SELL,166.99,False,False
T_0000982,2022-09-06 12:08:00,C_000763,AUDCAD,SELL,3476032.52,False,False
T_0000983,2022-09-06 12:12:00,C_000773,EURUSD,BUY,4733.0,False,False
T_0000984,2022-09-06 12:18:00,C_000767,USDJPY,BUY,2181.88,False,False
T_0000985,2022-09-06 12:20:00,C_000752,AUDCAD,SELL,134.14,False,False
T_0000986,2022-09-06 12:26:00,C_001963,XAUUSD,BUY,432.56,True,False
T_0000987,2022-09-06 12:28:00,C_000765,XAUUSD,BUY,2978.9,False,False
T_0000988,2022-09-06 12:30:00,C_000277,US100,SELL,14338.93,False,False
T_0000989,2022-09-06 12:35:00,C_001290,AUDCAD,SELL,2752.96,False,False
T_0000990,2022-09-06 12:36:00,C_001285,BTCUSD,BUY,1835.56,False,False
T_0000991,2022-09-06 11:25:02,C_000809,AUDCAD,SELL,1375102.65,True,False
T_0000992,2022-09-06 12:40:00,C_001282,US100,BUY,306.29,False,False
T_0000993,2022-09-06 12:40:00,C_000108,GBPJPY,BUY,16237.76,True,False
T_0000994,2022-09-06 10:30:01,C_000049,EURUSD,SELL,196.33,True,False
T_0000995,2022-09-06 12:42:00,C_001289,BTCUSD,BUY,480.79,False,False
T_0000996,2022-09-06 12:45:00,C_000409,GBPJPY,BUY,2452.21,True,False
T_0000997,2022-09-06 12:45:00,C_001284,XAUUSD,BUY,2581.64,False,False
T_0000998,2022-09-06 12:47:00,C_001391,XAUUSD,BUY,10209.43,False,False
T_0000999,2022-09-06 12:48:00,C_001283,US100,BUY,3864.13,False,False
T_0001000,2022-09-06 12:52:00,C_001286,AUDCAD,SELL,430.1,False,False
T_0001001,2022-09-06 12:54:00,C_001288,USDJPY,SELL,809.37,False,False
T_0001002,2022-09-06 12:57:00,C_001287,AUDCAD,SELL,2451.12,False,False
T_0001003,2022-09-06 13:15:00,C_001231,BTCUSD,BUY,11140.48,True,False
T_0001004,2022-09-06 13:16:00,C_001291,US100,BUY,9053.8,True,False
T_0001005,2022-09-06 11:43:02,C_000581,US100,SELL,2339.47,True,False
T_0001006,2022-09-06 13:20:00,C_000965,XAUUSD,BUY,19609.12,True,False
T_0001007,2022-09-06 13:24:00,C_000574,XAUUSD,BUY,11628.18,True,False
T_0001008,2022-09-06 13:26:00,C_000241,EURUSD,BUY,14777.72,True,False
T_0001009,2022-09-06 13:24:03,C_001723,XAUUSD,SELL,11604.86,True,False
T_0001010,2022-09-06 12:45:02,C_001401,GBPJPY,SELL,2406.09,True,False
T_0001011,2022-09-06 13:40:00,C_000478,EURUSD,BUY,76.29,False,False
T_0001012,2022-09-06 13:26:02,C_000442,EURUSD,SELL,14888.65,True,False
T_0001013,2022-09-06 14:20:00,C_000675,EURUSD,BUY,2815.05,True,False
T_0001014,2022-09-06 14:21:00,C_000015,EURUSD,BUY,806.09,False,False
T_0001015,2022-09-06 13:15:02,C_000910,BTCUSD,SELL,11013.29,True,False
T_0001016,2022-09-06 14:43:00,C_001921,USDJPY,BUY,2976.52,True,False
T_0001017,2022-09-06 11:09:02,C_001926,GBPJPY,SELL,9328.08,True,False
T_0001018,2022-09-06 14:57:00,C_001186,EURUSD,BUY,6870.05,True,False
T_0001019,2022-09-06 05:32:03,C_001641,EURUSD,SELL,985.14,True,False
T_0001020,2022-09-06 15:57:00,C_000011,EURUSD,SELL,15339834.91,False,False
T_0001021,2022-09-06 15:59:00,C_001267,EURUSD,SELL,21086.55,False,False
T_0001022,2022-09-06 13:16:02,C_001500,US100,SELL,9100.98,True,False
T_0001023,2022-09-06 14:20:03,C_001102,EURUSD,SELL,2773.62,True,False
T_0001024,2022-09-06 16:16:00,C_000524,US100,BUY,9007.68,True,False
T_0001025,2022-09-06 16:24:00,C_001270,US100,BUY,9563.62,True,False
T_0001026,2022-09-06 16:36:00,C_000311,USDJPY,BUY,19195.0,True,False
T_0001027,2022-09-06 16:36:00,C_000190,GBPJPY,BUY,13267.86,True,False
T_0001028,2022-09-06 16:45:00,C_001524,EURUSD,BUY,17663.44,True,False
T_0001029,2022-09-06 16:48:00,C_001447,USDJPY,BUY,338769.92,True,False
T_0001030,2022-09-06 16:49:00,C_001087,XAUUSD,BUY,13215.49,True,False
T_0001031,2022-09-06 17:05:00,C_001005,EURUSD,SELL,4264.34,False,False
T_0001032,2022-09-06 16:24:02,C_001245,US100,SELL,9644.05,True,False
T_0001033,2022-09-06 17:24:00,C_001277,AUDCAD,SELL,13837.79,False,False
T_0001034,2022-09-01 05:15:02,C_000778,AUDCAD,SELL,677.97,True,False
T_0001035,2022-09-06 18:11:00,C_000013,AUDCAD,BUY,11330.72,True,False
T_0001036,2022-09-06 16:49:04,C_001249,XAUUSD,SELL,13001.45,True,False
T_0001037,2022-09-06 16:48:01,C_000509,USDJPY,SELL,341244.05,True,False
T_0001038,2022-09-06 18:30:00,C_000683,EURUSD,BUY,2729.37,False,False
T_0001039,2022-09-06 18:33:00,C_000381,BTCUSD,SELL,4638.2,False,False
T_0001040,2022-09-06 18:37:00,C_001657,USDJPY,BUY,26007.1,True,False
T_0001041,2022-09-06 18:39:00,C_001404,EURUSD,BUY,16329.6,False,False
T_0001042,2022-09-06 18:44:00,C_000682,USDJPY,BUY,2643.4,False,False
T_0001043,2022-09-06 18:47:00,C_000684,GBPJPY,SELL,357.07,False,False
T_0001044,2022-09-06 18:51:00,C_000686,BTCUSD,BUY,1359.97,False,False
T_0001045,2022-09-06 18:51:00,C_000681,USDJPY,SELL,3651.84,False,False
T_0001046,2022-09-06 18:53:00,C_000605,USDJPY,SELL,3592.17,False,False
T_0001047,2022-09-06 18:55:00,C_000685,GBPJPY,BUY,1789.15,False,False
T_0001048,2022-09-06 19:02:00,C_000725,GBPJPY,SELL,133328.93,False,False
T_0001049,2022-09-06 19:08:00,C_000563,XAUUSD,BUY,1782403.66,True,False
T_0001050,2022-09-06 19:13:00,C_000722,BTCUSD,BUY,349475.34,False,False
T_0001051,2022-09-06 19:17:00,C_000721,EURUSD,SELL,155462.47,False,False
T_0001052,2022-09-06 19:22:00,C_000718,US100,BUY,251298.72,False,False
T_0001053,2022-09-06 18:37:03,C_001254,USDJPY,SELL,25974.6,True,False
T_0001054,2022-09-06 19:22:00,C_000345,GBPJPY,BUY,17842.65,True,False
T_0001055,2022-09-06 19:24:00,C_000719,AUDCAD,SELL,135393.64,False,False
T_0001056,2022-09-06 19:26:00,C_000717,EURUSD,SELL,332810.98,False,False
T_0001057,2022-09-06 14:57:01,C_000834,EURUSD,SELL,6772.19,True,False
T_0001058,2022-09-06 19:27:00,C_000720,GBPJPY,SELL,195640.61,False,False
T_0001059,2022-09-06 19:29:00,C_000723,BTCUSD,SELL,212512.75,False,False
T_0001060,2022-09-06 19:30:00,C_000947,US100,SELL,626.85,False,False
T_0001061,2022-09-06 19:34:00,C_000253,EURUSD,SELL,3202.21,False,False
T_0001062,2022-09-06 19:41:00,C_000951,GBPJPY,BUY,4084.34,False,False
T_0001063,2022-09-06 14:43:02,C_001063,USDJPY,SELL,3024.99,True,False
T_0001064,2022-09-06 19:45:00,C_000948,BTCUSD,BUY,1619.65,False,False
T_0001065,2022-09-06 19:47:00,C_000954,AUDCAD,BUY,3043.4,False,False
T_0001066,2022-09-06 19:53:00,C_000950,GBPJPY,BUY,138.17,False,False
T_0001067,2022-09-06 19:53:00,C_000952,US100,SELL,4086.58,False,False
T_0001068,2022-09-06 09:23:02,C_000412,EURUSD,SELL,9618.53,True,False
T_0001069,2022-09-06 19:55:00,C_000949,EURUSD,BUY,5851676.78,False,False
T_0001070,2022-09-06 19:59:00,C_000946,GBPJPY,BUY,3727.19,False,False
T_0001071,2022-09-06 20:21:00,C_001803,US100,BUY,6814.89,False,False
T_0001072,2022-09-06 16:36:03,C_000106,GBPJPY,SELL,13057.38,True,False
T_0001073,2022-09-06 21:55:00,C_000981,GBPJPY,BUY,7645.05,False,False
T_0001074,2022-09-06 22:39:00,C_000715,GBPJPY,BUY,4874.14,True,False
T_0001075,2022-09-06 16:16:04,C_000230,US100,SELL,8911.82,True,False
T_0001076,2022-09-06 23:27:00,C_001280,XAUUSD,BUY,5034.37,True,False
T_0001077,2022-09-06 23:45:00,C_000229,BTCUSD,SELL,6309.44,False,False
T_0001078,2022-09-06 23:55:00,C_000104,GBPJPY,BUY,127.17,False,False
T_0001079,2022-09-07 00:00:00,C_000993,EURUSD,BUY,14308.72,False,False
T_0001080,2022-09-07 00:00:00,C_001642,EURUSD,BUY,8.22,False,False
T_0001081,2022-09-06 19:22:04,C_001645,GBPJPY,SELL,17570.02,True,False
T_0001082,2022-09-07 00:02:00,C_002079,GBPJPY,BUY,45.56,False,False
T_0001083,2022-09-07 00:19:00,C_001459,GBPJPY,BUY,0.57,False,False
T_0001084,2022-09-06 23:27:03,C_000737,XAUUSD,SELL,4992.5,True,False
T_0001085,2022-09-07 01:00:00,C_002153,BTCUSD,SELL,662.4,False,False
T_0001086,2022-09-07 01:05:00,C_002141,GBPJPY,SELL,374.39,False,False
T_0001087,2022-09-07 01:07:00,C_002155,GBPJPY,SELL,3834.29,False,False
T_0001088,2022-09-07 01:08:00,C_002146,BTCUSD,BUY,82.04,False,False
T_0001089,2022-09-07 01:11:00,C_002150,BTCUSD,SELL,1779.6,False,False
T_0001090,2022-09-07 01:13:00,C_002151,BTCUSD,BUY,2173.63,False,False
T_0001091,2022-09-07 01:21:00,C_002145,AUDCAD,SELL,3124.77,False,False
T_0001092,2022-09-07 01:24:00,C_002154,XAUUSD,SELL,3259.48,False,False
T_0001093,2022-09-06 16:36:01,C_000866,USDJPY,SELL,18929.56,True,False
T_0001094,2022-09-02 22:19:03,C_000170,GBPJPY,SELL,535.44,True,False
T_0001095,2022-09-07 02:52:00,C_000400,AUDCAD,BUY,5563.32,True,False
T_0001096,2022-09-01 13:18:04,C_000703,EURUSD,SELL,2985.33,True,False
T_0001097,2022-09-07 03:34:00,C_001639,US100,SELL,14222964.06,False,False
T_0001098,2022-09-07 05:36:00,C_000156,USDJPY,BUY,7574.17,True,False
T_0001099,2022-09-07 06:00:00,C_001620,XAUUSD,SELL,2116.23,False,False
T_0001100,2022-09-07 06:01:00,C_001617,USDJPY,SELL,3160.52,False,False
T_0001101,2022-09-07 06:02:00,C_001614,USDJPY,BUY,2831.43,False,False
T_0001102,2022-09-07 06:06:00,C_001612,GBPJPY,SELL,2151.52,False,False
T_0001103,2022-09-07 06:08:00,C_001610,GBPJPY,BUY,483.6,False,False
T_0001104,2022-09-07 06:10:00,C_001618,US100,SELL,4219.17,False,False
T_0001105,2022-09-07 06:13:00,C_001615,BTCUSD,SELL,1456.81,False,False
T_0001106,2022-09-07 06:14:00,C_001611,US100,BUY,2583.94,False,False
T_0001107,2022-09-06 12:26:02,C_002004,XAUUSD,SELL,429.01,True,False
T_0001108,2022-09-07 06:19:00,C_001616,AUDCAD,SELL,1391.07,False,False
T_0001109,2022-09-07 06:29:00,C_001613,US100,SELL,1571.59,False,False
T_0001110,2022-09-07 06:31:00,C_000368,GBPJPY,BUY,2741.47,False,False
T_0001111,2022-09-07 06:32:00,C_000374,AUDCAD,BUY,2767.22,False,False
T_0001112,2022-09-07 06:33:00,C_001732,EURUSD,SELL,3995.6,False,False
T_0001113,2022-09-07 06:36:00,C_000359,USDJPY,SELL,3215.95,False,False
T_0001114,2022-09-07 06:37:00,C_000361,USDJPY,SELL,1198.93,False,False
T_0001115,2022-09-07 06:39:00,C_001735,GBPJPY,SELL,2894.6,False,False
T_0001116,2022-09-07 06:39:00,C_001739,USDJPY,BUY,3916.92,False,False
T_0001117,2022-09-07 06:40:00,C_000353,US100,SELL,1516.48,False,False
T_0001118,2022-09-07 06:46:00,C_001738,USDJPY,BUY,502.74,False,False
T_0001119,2022-09-07 06:52:00,C_000364,AUDCAD,SELL,1588.43,False,False
T_0001120,2022-09-07 06:55:00,C_000355,XAUUSD,SELL,221.28,False,False
T_0001121,2022-09-07 06:57:00,C_001737,XAUUSD,SELL,1765.51,False,False
T_0001122,2022-09-07 05:36:04,C_000444,USDJPY,SELL,7692.84,True,False
T_0001123,2022-09-07 06:58:00,C_001734,USDJPY,BUY,2393.45,False,False
T_0001124,2022-09-07 02:52:01,C_000268,AUDCAD,SELL,5582.56,True,False
T_0001125,2022-09-07 07:27:00,C_001006,EURUSD,BUY,1357.02,True,False
T_0001126,2022-09-07 07:38:00,C_000226,EURUSD,SELL,6942.71,False,False
T_0001127,2022-09-07 08:00:00,C_000208,GBPJPY,BUY,10753.63,True,False
T_0001128,2022-09-07 08:08:00,C_000026,EURUSD,BUY,17840.31,True,False
T_0001129,2022-09-07 08:16:00,C_001959,AUDCAD,BUY,5105.88,True,False
T_0001130,2022-09-07 08:26:00,C_000542,GBPJPY,BUY,6260.67,True,False
T_0001131,2022-09-07 09:30:00,C_000157,GBPJPY,BUY,3955.25,False,False
T_0001132,2022-09-07 08:00:04,C_000146,GBPJPY,SELL,10921.73,True,False
T_0001133,2022-09-07 10:02:00,C_000874,BTCUSD,BUY,305.31,False,False
T_0001134,2022-09-07 10:04:00,C_000130,AUDCAD,BUY,12285.54,True,False
T_0001135,2022-09-06 13:20:02,C_002007,XAUUSD,SELL,19340.56,True,False
T_0001136,2022-09-07 10:22:00,C_000874,EURUSD,SELL,85.5,False,False
T_0001137,2022-09-07 10:34:00,C_000265,US100,SELL,440.15,False,False
T_0001138,2022-09-07 10:44:00,C_000739,XAUUSD,BUY,16971.29,False,False
T_0001139,2022-09-07 10:52:00,C_000011,XAUUSD,SELL,28161.05,False,False
T_0001140,2022-09-07 11:00:00,C_000639,BTCUSD,SELL,4668.0,False,False
T_0001141,2022-09-07 11:04:00,C_000642,GBPJPY,SELL,753.6,False,False
T_0001142,2022-09-07 11:06:00,C_000403,US100,BUY,9588.26,True,False
T_0001143,2022-09-07 11:07:00,C_000654,AUDCAD,SELL,2765.42,False,False
T_0001144,2022-09-07 11:11:00,C_000645,XAUUSD,SELL,2210.12,False,False
T_0001145,2022-09-07 11:11:00,C_000644,USDJPY,BUY,611.0,False,False
T_0001146,2022-09-07 11:13:00,C_000916,USDJPY,BUY,23522.33,False,False
T_0001147,2022-09-07 11:21:00,C_000638,GBPJPY,SELL,4252.56,False,False
T_0001148,2022-09-07 11:22:00,C_000963,GBPJPY,BUY,1456.96,False,False
T_0001149,2022-09-07 11:22:00,C_000637,USDJPY,BUY,2006.1,False,False
T_0001150,2022-09-07 11:22:00,C_000643,AUDCAD,SELL,3277.29,False,False
T_0001151,2022-09-07 11:27:00,C_000317,GBPJPY,BUY,2561.71,False,False
T_0001152,2022-09-07 11:33:00,C_000478,EURUSD,BUY,93.27,False,False
T_0001153,2022-09-07 11:34:00,C_000824,XAUUSD,BUY,10122.46,False,False
T_0001154,2022-09-06 12:40:04,C_000161,GBPJPY,SELL,16419.82,True,False
T_0001155,2022-09-07 08:26:01,C_000991,GBPJPY,SELL,6196.48,True,False
T_0001156,2022-09-07 11:56:00,C_000478,GBPJPY,SELL,76.29,False,False
T_0001157,2022-09-07 12:02:00,C_000597,US100,BUY,12754.41,True,False
T_0001158,2022-09-07 12:09:00,C_000193,USDJPY,BUY,94818.73,True,False
T_0001159,2022-09-07 10:04:04,C_001704,AUDCAD,SELL,12515.28,True,False
T_0001160,2022-09-07 12:34:00,C_000177,AUDCAD,BUY,8132.58,True,False
T_0001161,2022-09-07 12:44:00,C_000663,AUDCAD,SELL,9067.31,False,False
T_0001162,2022-09-07 13:04:00,C_002027,XAUUSD,BUY,3891.66,False,False
T_0001163,2022-09-07 13:05:00,C_000305,EURUSD,SELL,2813.23,False,False
T_0001164,2022-09-07 13:07:00,C_002024,BTCUSD,SELL,1666.44,False,False
T_0001165,2022-09-07 13:10:00,C_002026,XAUUSD,SELL,343.34,False,False
T_0001166,2022-09-07 13:10:00,C_002025,XAUUSD,SELL,2635.31,False,False
T_0001167,2022-09-07 13:13:00,C_002020,XAUUSD,SELL,3573.49,False,False
T_0001168,2022-09-07 13:14:00,C_002022,XAUUSD,BUY,2323.47,False,False
T_0001169,2022-09-07 11:06:01,C_000158,US100,SELL,9461.92,True,False
T_0001170,2022-09-07 13:16:00,C_000307,GBPJPY,BUY,486.61,False,False
T_0001171,2022-09-07 13:18:00,C_000302,EURUSD,BUY,4290.31,False,False
T_0001172,2022-09-07 13:19:00,C_002021,EURUSD,SELL,1171.76,False,False
T_0001173,2022-09-07 13:21:00,C_000303,BTCUSD,SELL,1341.47,False,False
T_0001174,2022-09-07 13:22:00,C_000304,BTCUSD,BUY,237.87,False,False
T_0001175,2022-09-07 13:22:00,C_000194,XAUUSD,BUY,50.89,True,False
T_0001176,2022-09-07 13:24:00,C_000308,AUDCAD,SELL,3934.62,False,False
T_0001177,2022-09-07 13:24:00,C_002023,EURUSD,SELL,3723.58,False,False
T_0001178,2022-09-07 13:26:00,C_000306,USDJPY,SELL,2044.06,False,False
T_0001179,2022-09-07 13:36:00,C_000204,XAUUSD,SELL,8989.95,False,False
T_0001180,2022-09-07 13:37:00,C_000037,US100,SELL,5505.18,False,False
T_0001181,2022-09-07 13:39:00,C_001941,USDJPY,BUY,18819.19,True,False
T_0001182,2022-09-07 13:56:00,C_001961,USDJPY,BUY,31930.65,False,False
T_0001183,2022-09-07 12:02:02,C_001440,US100,SELL,12966.65,True,False
T_0001184,2022-09-07 14:01:00,C_000484,XAUUSD,BUY,2989.94,False,False
T_0001185,2022-09-07 14:03:00,C_000480,BTCUSD,BUY,1523.0,False,False
T_0001186,2022-09-07 14:08:00,C_000482,GBPJPY,BUY,4103.59,False,False
T_0001187,2022-09-07 14:11:00,C_001062,GBPJPY,BUY,251.08,True,False
T_0001188,2022-09-07 14:13:00,C_000022,EURUSD,BUY,71205.87,True,False
T_0001189,2022-09-07 14:19:00,C_000486,BTCUSD,SELL,1586.09,False,False
T_0001190,2022-09-07 14:25:00,C_000485,USDJPY,SELL,2314.34,False,False
T_0001191,2022-09-07 14:26:00,C_000481,BTCUSD,BUY,3728.34,False,False
T_0001192,2022-09-07 14:27:00,C_000483,US100,SELL,1937.69,False,False
T_0001193,2022-09-07 12:09:03,C_001577,USDJPY,SELL,96415.69,True,False
T_0001194,2022-09-07 14:39:00,C_001203,GBPJPY,BUY,11624.53,True,False
T_0001195,2022-09-07 14:39:00,C_002044,AUDCAD,BUY,13605.83,True,False
T_0001196,2022-09-07 15:02:00,C_000101,EURUSD,BUY,396.62,False,False
T_0001197,2022-09-06 16:45:02,C_001185,EURUSD,SELL,17427.09,True,False
T_0001198,2022-09-07 15:19:00,C_000445,US100,SELL,13501.86,False,False
T_0001199,2022-09-07 08:08:02,C_000276,EURUSD,SELL,17869.47,True,False
T_0001200,2022-09-07 15:33:00,C_000648,AUDCAD,BUY,4223.96,False,False
T_0001201,2022-09-07 15:33:00,C_000647,GBPJPY,SELL,1470.99,False,False
T_0001202,2022-09-07 15:41:00,C_000646,GBPJPY,SELL,982.3,False,False
T_0001203,2022-09-07 15:42:00,C_000652,USDJPY,SELL,763.39,False,False
T_0001204,2022-09-07 15:47:00,C_000650,EURUSD,BUY,830.83,False,False
T_0001205,2022-09-07 15:52:00,C_000653,AUDCAD,BUY,4137.64,False,False
T_0001206,2022-09-07 15:55:00,C_001894,AUDCAD,SELL,11598.39,False,False
T_0001207,2022-09-07 15:56:00,C_000057,BTCUSD,SELL,12571.41,False,False
T_0001208,2022-09-07 15:59:00,C_000651,EURUSD,BUY,1988.72,False,False
T_0001209,2022-09-07 16:03:00,C_001650,BTCUSD,BUY,149.94,True,False
T_0001210,2022-09-07 16:12:00,C_001239,US100,SELL,396.52,False,False
T_0001211,2022-09-07 16:13:00,C_001238,BTCUSD,BUY,298.13,False,False
T_0001212,2022-09-07 16:14:00,C_001236,BTCUSD,BUY,373.1,False,False
T_0001213,2022-09-07 16:15:00,C_000569,XAUUSD,SELL,15924.14,False,False
T_0001214,2022-09-07 16:16:00,C_001234,BTCUSD,SELL,4552.48,False,False
T_0001215,2022-09-07 16:17:00,C_001240,GBPJPY,BUY,6364.04,False,False
T_0001216,2022-09-07 16:21:00,C_001241,AUDCAD,BUY,6431.27,False,False
T_0001217,2022-09-07 16:22:00,C_001592,USDJPY,BUY,7262.07,True,False
T_0001218,2022-09-07 16:25:00,C_001235,EURUSD,BUY,2474.34,False,False
T_0001219,2022-09-07 16:29:00,C_001233,USDJPY,SELL,3994.32,False,False
T_0001220,2022-09-07 16:39:00,C_001173,US100,BUY,2711.6,True,False
T_0001221,2022-09-07 16:47:00,C_001805,BTCUSD,SELL,11901.23,False,False
T_0001222,2022-09-07 16:48:00,C_000102,USDJPY,BUY,18030.25,False,False
T_0001223,2022-09-07 16:50:00,C_000027,GBPJPY,BUY,10136.28,True,False
T_0001224,2022-09-07 16:58:00,C_001317,XAUUSD,BUY,5909.6,True,False
T_0001225,2022-09-07 17:08:00,C_001585,GBPJPY,SELL,14893.62,False,False
T_0001226,2022-09-07 08:16:01,C_001244,AUDCAD,SELL,5167.57,True,False
T_0001227,2022-09-07 17:51:00,C_001859,EURUSD,BUY,1251.17,True,False
T_0001228,2022-09-07 14:13:03,C_001346,EURUSD,SELL,72011.81,True,False
T_0001229,2022-09-07 18:02:00,C_001345,AUDCAD,BUY,8860.77,False,False
T_0001230,2022-09-07 18:14:00,C_000810,AUDCAD,BUY,16923.14,True,False
T_0001231,2022-09-07 14:39:03,C_000119,AUDCAD,SELL,13735.89,True,False
T_0001232,2022-09-07 18:30:00,C_001920,XAUUSD,BUY,4204.92,True,False
T_0001233,2022-09-07 18:57:00,C_001020,BTCUSD,BUY,10238.04,False,False
T_0001234,2022-09-07 18:30:03,C_002158,XAUUSD,SELL,4138.42,True,False
T_0001235,2022-09-07 18:14:03,C_000517,AUDCAD,SELL,16752.83,True,False
T_0001236,2022-09-07 07:27:04,C_001498,EURUSD,SELL,1371.84,True,False
T_0001237,2022-09-07 14:11:02,C_001130,GBPJPY,SELL,255.12,True,False
T_0001238,2022-09-07 13:39:02,C_001269,USDJPY,SELL,18959.01,True,False
T_0001239,2022-09-07 20:09:00,C_001039,XAUUSD,BUY,6890.55,True,False
T_0001240,2022-09-07 20:34:00,C_001741,BTCUSD,BUY,2838.63,False,False
T_0001241,2022-09-07 20:37:00,C_001746,AUDCAD,SELL,1653.78,False,False
T_0001242,2022-09-07 20:37:00,C_001743,XAUUSD,SELL,3903.19,False,False
T_0001243,2022-09-07 20:41:00,C_001749,GBPJPY,SELL,2596.48,False,False
T_0001244,2022-09-07 20:44:00,C_001742,USDJPY,SELL,514.26,False,False
T_0001245,2022-09-07 20:45:00,C_001744,AUDCAD,SELL,700.33,False,False
T_0001246,2022-09-07 20:09:02,C_000601,XAUUSD,SELL,6955.36,True,False
T_0001247,2022-09-07 20:47:00,C_001745,AUDCAD,BUY,2155.79,False,False
T_0001248,2022-09-07 20:48:00,C_001748,USDJPY,BUY,1133.71,False,False
T_0001249,2022-09-07 20:48:00,C_001747,GBPJPY,BUY,4224.93,False,False
T_0001250,2022-09-07 20:50:00,C_001751,BTCUSD,BUY,184.9,False,False
T_0001251,2022-09-07 20:57:00,C_001750,BTCUSD,BUY,3315.86,False,False
T_0001252,2022-09-07 21:31:00,C_000748,GBPJPY,BUY,26011.84,False,False
T_0001253,2022-09-07 21:31:00,C_000744,US100,BUY,198601.17,False,False
T_0001254,2022-09-07 21:36:00,C_000746,AUDCAD,SELL,82678.69,False,False
T_0001255,2022-09-07 21:41:00,C_000743,AUDCAD,BUY,99825.61,False,False
T_0001256,2022-09-07 21:41:00,C_000745,AUDCAD,SELL,332626.93,False,False
T_0001257,2022-09-07 21:47:00,C_000749,XAUUSD,BUY,83226.88,False,False
T_0001258,2022-09-07 21:49:00,C_000747,AUDCAD,SELL,111382.25,False,False
T_0001259,2022-09-07 21:58:00,C_000750,USDJPY,SELL,233806.96,False,False
T_0001260,2022-09-06 18:11:02,C_001960,AUDCAD,SELL,11230.14,True,False
T_0001261,2022-09-07 22:10:00,C_001436,EURUSD,BUY,5472.94,False,False
T_0001262,2022-09-07 16:58:03,C_001273,XAUUSD,SELL,5888.12,True,False
T_0001263,2022-09-07 22:46:00,C_000184,BTCUSD,BUY,1959.02,True,False
T_0001264,2022-09-07 23:00:00,C_001484,XAUUSD,BUY,41336.57,False,False
T_0001265,2022-09-07 23:02:00,C_001489,EURUSD,SELL,482142.3,False,False
T_0001266,2022-09-07 23:11:00,C_000465,GBPJPY,BUY,9808.16,True,False
T_0001267,2022-09-07 23:13:00,C_001481,US100,BUY,475759.18,False,False
T_0001268,2022-09-07 23:15:00,C_001480,EURUSD,BUY,139582.7,False,False
T_0001269,2022-09-07 23:20:00,C_001482,EURUSD,BUY,373942.75,False,False
T_0001270,2022-09-07 23:21:00,C_001490,US100,SELL,283119.94,False,False
T_0001271,2022-09-07 23:24:00,C_001491,EURUSD,SELL,499487.94,False,False
T_0001272,2022-09-07 23:26:00,C_001487,EURUSD,SELL,258632.93,False,False
T_0001273,2022-09-07 23:26:00,C_001483,GBPJPY,SELL,404231.85,False,False
T_0001274,2022-09-07 23:29:00,C_001485,AUDCAD,BUY,314060.32,False,False
T_0001275,2022-09-08 00:00:00,C_001828,GBPJPY,BUY,62.44,False,False
T_0001276,2022-09-08 00:08:00,C_002054,GBPJPY,BUY,4763.26,False,False
T_0001277,2022-09-08 00:14:00,C_002065,USDJPY,BUY,2313.2,False,False
T_0001278,2022-09-08 00:17:00,C_002050,BTCUSD,SELL,3421.21,False,False
T_0001279,2022-09-08 00:21:00,C_002051,EURUSD,SELL,149.12,False,False
T_0001280,2022-09-08 00:24:00,C_002058,XAUUSD,BUY,4250.78,False,False
T_0001281,2022-09-08 00:25:00,C_002047,GBPJPY,SELL,709.34,False,False
T_0001282,2022-09-08 00:25:00,C_002063,GBPJPY,SELL,2606.44,False,False
T_0001283,2022-09-08 00:28:00,C_002059,XAUUSD,BUY,4527.17,False,False
T_0001284,2022-09-07 16:22:04,C_001705,USDJPY,SELL,7267.96,True,False
T_0001285,2022-09-08 00:29:00,C_002049,EURUSD,SELL,2354.71,False,False
T_0001286,2022-09-08 00:29:00,C_002061,USDJPY,SELL,2917.46,False,False
T_0001287,2022-09-07 12:34:04,C_000129,AUDCAD,SELL,8092.36,True,False
T_0001288,2022-09-08 00:58:00,C_000210,US100,BUY,146.61,True,False
T_0001289,2022-09-08 01:05:00,C_001031,XAUUSD,SELL,25608.58,False,False
T_0001290,2022-09-08 01:10:00,C_001033,EURUSD,BUY,1661.58,False,False
T_0001291,2022-09-08 01:13:00,C_001036,GBPJPY,SELL,34486.0,False,False
T_0001292,2022-09-08 01:14:00,C_001038,GBPJPY,BUY,31030.21,False,False
T_0001293,2022-09-08 01:17:00,C_001034,AUDCAD,BUY,15800.75,False,False
T_0001294,2022-09-08 01:20:00,C_001035,EURUSD,SELL,14339.04,False,False
T_0001295,2022-09-08 01:27:00,C_001037,US100,BUY,13376.54,False,False
T_0001296,2022-09-08 01:29:00,C_001032,USDJPY,BUY,5179.57,False,False
